cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
NONE,64,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,0,2370,1927207,196608,3.2696,12,584.5116470588234,1911.119281223529,100.0,48.294117647058826,60.76470588235294
NONE,64,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,1,2370,1929493,196608,3.2718,12,585.0313529411765,1914.105580552941,100.0,48.294117647058826,62.23529411764706
NONE,64,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,2,2370,1873274,196608,3.2732,12,584.3345882352942,1912.643974211765,100.0,48.529411764705884,63.294117647058826
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,0,2422,536910,12800,1.7135,200,316.1305555555556,541.6897069444445,100.0,49.0,55.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,1,2422,535438,12800,1.7136,200,315.39788888888893,540.4658224000001,100.0,49.0,54.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,2,2422,534638,12800,1.7134,200,314.9157,539.57656038,100.0,49.0,53.8
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,0,2422,531260,12800,1.7282,200,312.9461,540.83345002,100.0,49.0,53.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,1,2422,530882,12800,1.7282,200,312.7072999999999,540.4207558599999,100.0,49.0,53.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,2,2422,529804,12800,1.7283,200,310.5662222222222,536.7516018666666,100.0,49.0,52.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,0,2422,560128,12800,1.73,200,311.7491111111111,539.3259622222222,100.0,49.0,52.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,1,2422,528688,12800,1.7299,200,311.47366666666665,538.8182959666666,100.0,49.0,52.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,2,2422,528126,12800,1.73,200,310.90777777777777,537.8704555555555,100.0,49.0,51.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,0,2422,558875,12800,1.731,200,310.70577777777777,537.8317013333334,100.0,49.0,51.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,1,2422,527152,12800,1.7311,200,310.46988888888893,537.4544246555556,100.0,49.0,51.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,2,2422,526714,12800,1.7311,200,310.3163333333333,537.1886046333333,100.0,49.0,51.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,0,2422,556729,12800,1.7319,200,309.04355555555554,535.2325338666666,100.0,49.0,50.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,1,2422,526075,12800,1.7319,200,309.87466666666666,536.6719352,100.0,49.0,50.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,2,2422,525984,12800,1.7319,200,309.72988888888887,536.4211945666666,100.0,49.0,50.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,0,2422,525749,12800,1.7327,200,309.76044444444443,536.7219220888888,100.0,49.0,50.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,1,2422,556258,12800,1.7329,200,309.4591111111111,536.2616936444444,100.0,49.0,50.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,2,2422,524853,12800,1.7329,200,309.29644444444443,535.9798085777778,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,0,2422,524706,12800,1.7342,200,309.24255555555555,536.2884398444444,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,1,2422,524735,12800,1.7342,200,308.7773333333333,535.4816514666666,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,2,2422,555408,12800,1.7341,200,308.79488888888886,535.4812168222222,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,0,2422,524245,12800,1.7345,200,308.79988888888886,535.6134072777777,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,1,2422,524100,12800,1.7344,200,308.7345555555556,535.4692131555556,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,2,2422,524199,12800,1.7348,200,308.31166666666667,534.8590793333333,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,0,2422,554889,12800,1.7353,200,308.3981111111111,535.1632422111112,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,1,2422,524165,12800,1.7352,200,308.6053333333333,535.4919744,100.0,49.0,49.0
FULL,64,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,2,2422,523776,12800,1.7352,200,308.51966666666664,535.3433256,100.0,49.0,48.888888888888886
NONE,32,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,0,2377,944443,98304,1.5871,12,591.4771111111111,938.7333230444443,100.0,46.0,58.55555555555556
NONE,32,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,1,2377,886008,98304,1.5877,12,590.3926666666666,937.3664368666665,100.0,46.0,59.55555555555556
NONE,32,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,2,2377,946360,98304,1.5881,12,590.3244444444445,937.4942502222223,100.0,46.0,60.22222222222222
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,0,2422,459585,6400,1.5939,200,287.8434444444444,458.79366609999994,100.0,41.0,50.22222222222222
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,1,2422,459115,6400,1.5939,200,287.53866666666664,458.30788079999996,100.0,41.0,50.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,2,2422,458493,6400,1.5938,200,287.0928888888889,457.5686463111112,100.0,41.0,50.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,0,2422,457817,6400,1.5964,200,286.6573333333333,457.6197669333333,100.0,41.0,49.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,1,2422,457121,6400,1.5966,200,286.16733333333326,456.8947643999999,100.0,41.0,49.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,2,2422,456632,6400,1.5965,200,285.927,456.4824555,100.0,41.0,49.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,0,2422,456524,6400,1.5974,200,285.91333333333336,456.7179586666667,100.0,41.0,48.666666666666664
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,1,2422,455983,6400,1.5973,200,285.69033333333334,456.33316943333335,100.0,41.0,48.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,2,2422,455898,6400,1.5975,200,285.36477777777776,455.87023249999993,100.0,41.0,48.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,0,2422,455496,6400,1.5983,200,285.2421111111111,455.9024661888889,100.0,41.0,48.0
