model_name,sm_clock,curr_batch_size,curr_during_time,prev_batch_size,prev_during_time,abs_change,pct_change
JunHowie/Qwen3-8B-GPTQ-Int8,930,16.0,0.012981948853615519,8.0,0.012327785714285713,0.0006541631393298056,5.306412315163354
JunHowie/Qwen3-8B-GPTQ-Int8,930,128.0,0.029415052910052912,16.0,0.012981948853615519,0.016433104056437393,126.58426128262488
JunHowie/Qwen3-8B-GPTQ-Int8,930,256.0,0.04939614285714286,128.0,0.029415052910052912,0.01998108994708995,67.92811152911847
JunHowie/Qwen3-8B-GPTQ-Int8,930,512.0,0.0904660582010582,256.0,0.04939614285714286,0.04106991534391534,83.14397231924046
JunHowie/Qwen3-8B-GPTQ-Int8,1230,16.0,0.010968756613756613,8.0,0.010440845238095239,0.0005279113756613742,5.056213013628416
JunHowie/Qwen3-8B-GPTQ-Int8,1230,64.0,0.015067301587301588,16.0,0.010968756613756613,0.004098544973544975,37.36562965035371
JunHowie/Qwen3-8B-GPTQ-Int8,1230,128.0,0.02238433201058201,64.0,0.015067301587301588,0.007317030423280423,48.56231476409197
JunHowie/Qwen3-8B-GPTQ-Int8,1230,256.0,0.03695558536585366,128.0,0.02238433201058201,0.014571253355271648,65.09577032892116
JunHowie/Qwen3-8B-GPTQ-Int8,1230,512.0,0.06829319444444444,256.0,0.03695558536585366,0.03133760907859078,84.79803193036743
JunHowie/Qwen3-8B-GPTQ-Int8,1530,16.0,0.008935070546737214,8.0,0.008509821428571429,0.00042524911816578526,4.997156776263555
JunHowie/Qwen3-8B-GPTQ-Int8,1530,128.0,0.01800271164021164,16.0,0.008935070546737214,0.009067641093474424,101.48371012902209
JunHowie/Qwen3-8B-GPTQ-Int8,1530,256.0,0.030171089430894308,128.0,0.01800271164021164,0.01216837779068267,67.59191633944107
JunHowie/Qwen3-8B-GPTQ-Int8,1530,512.0,0.05550498611111111,256.0,0.030171089430894308,0.025333896680216805,83.96745745042816
JunHowie/Qwen3-8B-GPTQ-Int8,1815,256.0,0.025525068376068376,128.0,0.015422334656084655,0.010102733719983721,65.50716182259627
JunHowie/Qwen3-8B-GPTQ-Int8,1830,16.0,0.00758442680776014,8.0,0.0071876865079365075,0.00039674029982363253,5.519721810147944
JunHowie/Qwen3-8B-GPTQ-Int8,2115,256.0,0.02333486666666667,128.0,0.01427438725490196,0.009060479411764709,63.47368366830075
JunHowie/Qwen3-8B-GPTQ-Int8,2122,512.0,0.04261516081871345,64.0,0.009809095238095238,0.032806065580618216,334.4453773189035
JunHowie/Qwen3-8B-GPTQ-Int8,2130,16.0,0.00697842151675485,8.0,0.006667654761904762,0.00031076675485008833,4.660810524048654
JunHowie/Qwen3-8B-GPTQ-Int8,2392,512.0,0.039949133986928106,256.0,0.021726866666666667,0.01822226732026144,83.86974339110765
JunHowie/Qwen3-8B-GPTQ-Int8,2422,16.0,0.006743015873015873,8.0,0.006444829365079364,0.0002981865079365086,4.62675566791886
Qwen/Qwen3-8B,330,16.0,0.03564973544973545,8.0,0.033462174603174605,0.0021875608465608473,6.537413878514968
Qwen/Qwen3-8B,330,64.0,0.041234624338624334,16.0,0.03564973544973545,0.005584888888888882,15.666003740093187
Qwen/Qwen3-8B,330,128.0,0.06575310846560847,64.0,0.041234624338624334,0.02451848412698414,59.46091305606429
Qwen/Qwen3-8B,330,256.0,0.11722653968253968,128.0,0.06575310846560847,0.05147343121693121,78.28288641875218
Qwen/Qwen3-8B,330,512.0,0.2100610810810811,256.0,0.11722653968253968,0.09283454139854141,79.19242660403178
Qwen/Qwen3-8B,630,16.0,0.02267904761904762,8.0,0.021848309523809523,0.0008307380952380962,3.8022991862724522
Qwen/Qwen3-8B,630,64.0,0.02727888888888889,16.0,0.02267904761904762,0.004599841269841271,20.28233877853834
Qwen/Qwen3-8B,630,128.0,0.036152486772486774,64.0,0.02727888888888889,0.008873597883597883,32.529176388896964
Qwen/Qwen3-8B,630,256.0,0.06390590476190476,128.0,0.036152486772486774,0.027753417989417987,76.76765961930798
Qwen/Qwen3-8B,630,512.0,0.11331174603174603,256.0,0.06390590476190476,0.049405841269841266,77.31029151987346
Qwen/Qwen3-8B,930,16.0,0.020444029982363315,8.0,0.019797214285714286,0.0006468156966490286,3.2672056144574455
Qwen/Qwen3-8B,930,64.0,0.024005619047619046,16.0,0.020444029982363315,0.003561589065255732,17.421169252482258
Qwen/Qwen3-8B,930,128.0,0.028751865079365082,64.0,0.024005619047619046,0.0047462460317460355,19.77139611493078
Qwen/Qwen3-8B,930,256.0,0.047574366666666666,128.0,0.028751865079365082,0.018822501587301584,65.46532385062666
Qwen/Qwen3-8B,930,512.0,0.08312603174603174,256.0,0.047574366666666666,0.03555166507936507,74.7286145256761
Qwen/Qwen3-8B,1230,16.0,0.01757471340388007,8.0,0.01698838492063492,0.0005863284832451493,3.4513491775958416
Qwen/Qwen3-8B,1230,64.0,0.020476455026455027,16.0,0.01757471340388007,0.002901741622574956,16.510890140230234
Qwen/Qwen3-8B,1230,128.0,0.02381042989417989,64.0,0.020476455026455027,0.003333974867724864,16.281992480717285
Qwen/Qwen3-8B,1230,256.0,0.0372976746031746,128.0,0.02381042989417989,0.013487244708994713,56.644272148532146
Qwen/Qwen3-8B,1230,512.0,0.06599990514905149,256.0,0.0372976746031746,0.028702230545876888,76.95447732667463
Qwen/Qwen3-8B,1530,16.0,0.014259964726631394,8.0,0.013784396825396825,0.00047556790123456927,3.45004505643923
Qwen/Qwen3-8B,1530,64.0,0.016654455026455024,16.0,0.014259964726631394,0.0023944902998236303,16.79169861726072
Qwen/Qwen3-8B,1530,128.0,0.019418419312169314,64.0,0.016654455026455024,0.0027639642857142897,16.595945537238105
Qwen/Qwen3-8B,1830,16.0,0.012190806878306879,8.0,0.011756011904761905,0.0004347949735449743,3.6984904155197027
Qwen/Qwen3-8B,1830,64.0,0.01441210052910053,16.0,0.012190806878306879,0.002221293650793651,18.22105520141055
