cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
PIECEWISE,8,2430,32,Qwen/Qwen3-8B_prefill-all,0,2,2302,1605439,30720,2.9347,120,574.2107333333333,1685.1362391133332,99.0,41.0,61.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,32,0,2422,709246,1600,2.1544,200,338.2614545454545,728.7504776727271,100.0,83.0,51.27272727272727
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,32,1,2422,708346,1600,2.1545,200,337.8405454545454,727.877455181818,100.0,83.0,51.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,32,2,2422,708302,1600,2.1544,200,337.7335,727.6130523999999,100.0,83.0,51.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,33,0,2422,707635,1600,2.1545,200,337.5109090909091,727.1672536363636,100.0,83.0,51.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,33,1,2422,674492,1600,2.1544,200,337.5457272727273,727.2085148363636,100.0,83.0,50.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,33,2,2422,707050,1600,2.1545,200,337.26991666666663,726.6480354583333,100.0,83.0,50.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,34,0,2422,706969,1600,2.1547,200,336.98272727272723,726.0966824545454,100.0,83.0,50.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,34,1,2422,673688,1600,2.1547,200,336.9736363636364,726.0770942727273,100.0,83.0,50.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,34,2,2422,706518,1600,2.1547,200,336.89663636363633,725.9111823727272,100.0,83.0,50.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,35,0,2422,706293,1600,2.1548,200,336.84645454545455,725.8367402545454,100.0,83.0,50.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,35,1,2422,672955,1600,2.1547,200,336.5860909090909,725.2420500818182,100.0,83.0,50.0
FULL,8,2430,32,Qwen/Qwen3-8B_decoding-all,35,2,2422,705933,1600,2.1548,200,336.5316363636363,725.1583700363635,100.0,83.0,50.0
PIECEWISE,8,330,32,Qwen/Qwen3-8B_prefill-attn,0,0,330,323279,20736,3.4603,81,92.71827777777776,320.8330565944444,100.0,5.0,29.0
PIECEWISE,8,330,32,Qwen/Qwen3-8B_prefill-attn,0,1,330,314467,20736,3.459,81,92.60861111111113,320.3331858333334,100.0,5.0,29.0
PIECEWISE,8,330,32,Qwen/Qwen3-8B_prefill-attn,0,2,330,314335,20736,3.4588,81,92.65261111111111,320.46685131111116,100.0,5.0,29.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,32,0,330,183706,1296,2.1178,162,92.01636363636364,194.8722549090909,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,32,1,330,192830,1296,2.1177,162,91.91818181818181,194.65513363636362,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,32,2,330,192773,1296,2.1169,162,91.97963636363636,194.71169221818178,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,33,0,330,201906,1296,2.1198,162,91.9479090909091,194.91117769090914,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,33,1,330,192809,1296,2.1207,162,92.12281818181819,195.3648605181818,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,33,2,330,183874,1296,2.1165,162,91.79454545454546,194.28315545454544,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,34,0,330,192686,1296,2.1178,162,91.97609090909091,194.78696532727272,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,34,1,330,192807,1296,2.1172,162,91.84572727272726,194.45577378181815,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,34,2,330,183890,1296,2.12,162,91.99890909090908,195.03768727272725,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,35,0,330,192869,1296,2.1185,162,92.03090909090908,194.96748090909088,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,35,1,330,192939,1296,2.1192,162,91.85536363636362,194.65988661818182,100.0,15.0,28.0
FULL,8,330,32,Qwen/Qwen3-8B_decoding-attn,35,2,330,201633,1296,2.1196,162,91.85681818181818,194.69971181818184,100.0,15.0,28.0
PIECEWISE,8,630,32,Qwen/Qwen3-8B_prefill-attn,0,0,630,443476,39680,3.5702,155,127.16038888888887,453.98802041111105,100.0,9.0,30.0
PIECEWISE,8,630,32,Qwen/Qwen3-8B_prefill-attn,0,1,630,445115,39680,3.5679,155,127.3648888888889,454.4251870666667,100.0,9.0,30.0
