cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sleep_ns,sleep_freq,kernel,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,2,2,custom,2422,4166554,1600,10.014,100,412.15859183673473,4127.356138653061,99.0,44.0,65.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,2,2,custom,2422,4108316,1600,10.0144,100,411.1648163265306,4117.568936620409,99.0,43.83673469387755,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,2,2,custom,2422,4096662,1600,10.0159,100,409.9971020408164,4106.489974330613,99.0,43.83673469387755,63.57142857142857
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,2,2,custom,2422,4131216,1600,10.0159,100,409.08577551020403,4097.3622189326525,99.0,43.857142857142854,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,2,2,custom,2422,4087701,1600,10.0157,100,408.9423877551021,4095.8442730387765,99.0,43.83673469387755,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,2,2,custom,2422,4085600,1600,10.0139,100,408.89508163265316,4094.6344579612255,99.0,43.87755102040816,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,2,2,custom,2422,4122358,1600,10.0142,100,408.51904081632654,4090.9913785428575,99.0,43.87755102040816,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,2,2,custom,2422,4081500,1600,10.014,100,408.3696122448979,4089.4132970204073,99.0,43.83673469387755,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,2,2,custom,2422,4077952,1600,10.0159,100,408.00726530612235,4086.559968579591,99.0,44.0,62.69387755102041
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,2,2,custom,2422,4117688,1600,10.016,100,407.6304693877551,4082.826781387755,99.0,44.0,62.3469387755102
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,2,2,custom,2422,4078866,1600,10.0158,100,408.0085510204082,4086.532045310205,99.0,44.0,62.142857142857146
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,2,2,custom,2422,4077969,1600,10.0149,100,407.75614285714283,4083.6369951,99.0,44.0,62.12244897959184
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,2,2,custom,2422,4118598,1600,10.0149,100,407.8757346938776,4084.834695385715,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,2,2,custom,2422,4077546,1600,10.0147,100,407.6699387755102,4082.692135855102,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,2,2,custom,2422,4076155,1600,10.0177,100,408.25126530612243,4089.7387004571424,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,2,2,custom,2422,4117098,1600,10.0177,100,407.5128571428572,4082.341549,99.0,43.91836734693877,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,2,2,custom,2422,4075362,1600,10.0179,100,408.03679591836743,4087.671817830613,99.0,43.775510204081634,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,2,2,custom,2422,4075638,1600,10.0171,100,408.1125102040816,4088.1038259653055,99.0,43.89795918367347,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,2,2,custom,2422,4077376,1600,10.0175,100,407.5988571428572,4083.121551428572,99.0,43.83673469387755,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,2,2,custom,2422,4076028,1600,10.0174,100,407.8031632653062,4085.1274076938785,99.0,43.87755102040816,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,2,2,custom,2422,4116676,1600,10.0201,100,407.44569387755104,4082.6465972224487,99.0,43.87755102040816,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,2,2,custom,2422,4073164,1600,10.0203,100,407.8412244897959,4086.691421755102,99.0,43.83673469387755,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,2,2,custom,2422,4076959,1600,10.0202,100,407.70183673469387,4085.25394444898,99.0,43.83673469387755,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,2,2,custom,2422,4077082,1600,10.0185,100,408.1146326530613,4088.696447234694,99.0,43.91836734693877,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,2,2,custom,2422,4075657,1600,10.0192,100,407.6845714285714,4084.6732580571424,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,2,2,custom,2422,4116306,1600,10.0188,100,407.60757142857136,4083.738736628571,99.0,44.0,62.02040816326531
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,2,4,custom,2422,8202926,49152,14.8474,12,553.730780821918,8221.462395175346,100.0,29.328767123287673,67.98630136986301
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,2,4,custom,2422,8338969,49152,14.8481,12,560.7561917808218,8326.164011180821,100.0,29.438356164383563,71.63013698630137
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,2,4,custom,2422,8362461,49152,14.8492,12,565.836,8402.2119312,100.0,29.424657534246574,73.65753424657534
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,2,4,custom,2422,4154941,1600,10.0011,100,417.23920408163275,4172.851003940817,99.0,43.0,66.51020408163265
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,2,4,custom,2422,4131949,1600,10.001,100,412.3397959183674,4123.810298979592,99.0,43.0,65.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,2,4,custom,2422,4107387,1600,10.0009,100,412.99924489795916,4130.364148299999,99.0,43.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,2,4,custom,2422,4101685,1600,10.0025,100,408.8392857142857,4089.414955357143,99.0,43.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,2,4,custom,2422,4092499,1600,10.0025,100,408.5073265306122,4086.0945336224486,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,2,4,custom,2422,4088825,1600,10.0023,100,408.88175510204087,4089.7579790571435,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,2,4,custom,2422,4084025,1600,10.001,100,411.1291836734694,4111.702965918367,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,2,4,custom,2422,4121493,1600,10.001,100,407.60642857142864,4076.4718921428575,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,2,4,custom,2422,4079689,1600,10.0003,100,410.4803877551021,4104.927021667347,99.0,43.244897959183675,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,2,4,custom,2422,4083380,1600,10.0026,100,407.9517142857143,4080.5778173142853,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,2,4,custom,2422,4081144,1600,10.0026,100,407.72365306122447,4078.2966121102036,99.0,43.0,62.57142857142857
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,2,4,custom,2422,4081116,1600,10.0025,100,407.0957346938776,4071.9750862755104,99.0,43.0,62.02040816326531
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,2,4,custom,2422,4088205,1600,10.0015,100,408.01275510204084,4080.7395701530613,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,2,4,custom,2422,4079713,1600,10.0019,100,407.1828163265306,4072.601810616326,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,2,4,custom,2422,4078548,1600,10.0018,100,410.13681632653055,4102.106409534693,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,2,4,custom,2422,4079370,1600,10.005,100,407.7005918367347,4079.044421326531,99.0,43.04081632653061,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,2,4,custom,2422,4077318,1600,10.0047,100,408.05377551020405,4082.455607846938,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,2,4,custom,2422,4080154,1600,10.005,100,407.8744081632653,4080.7834536734695,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,2,4,custom,2422,4079602,1600,10.0043,100,408.61240816326534,4087.8811149877556,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,2,4,custom,2422,4080088,1600,10.0043,100,409.92914285714284,4101.054123885714,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,2,4,custom,2422,4117396,1600,10.0043,100,408.822387755102,4089.9818138183673,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,2,4,custom,2422,4080189,1600,10.007,100,407.8872040816327,4081.7272512448985,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,2,4,custom,2422,4080648,1600,10.0068,100,408.1211428571429,4083.9866523428577,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,2,4,custom,2422,4079962,1600,10.0068,100,408.4247551020409,4087.024839355103,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,2,4,custom,2422,4082266,1600,10.0051,100,408.39732653061225,4086.056091671429,99.0,43.02040816326531,62.02040816326531
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,2,4,custom,2422,4081688,1600,10.0059,100,407.9077551020407,4081.4842067755094,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,2,4,custom,2422,4080466,1600,10.0055,100,408.22204081632657,4084.465629387755,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,2,8,custom,2422,8204404,49152,14.8515,12,552.4242191780822,8204.32829112329,100.0,30.34246575342466,68.17808219178082
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,2,8,custom,2422,8284708,49152,14.8471,12,561.0636438356164,8330.16802639178,100.0,30.34246575342466,71.78082191780823
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,2,8,custom,2422,8358394,49152,14.8529,12,565.8033472222222,8403.820535956944,100.0,30.305555555555557,73.75
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,2,8,custom,2422,4161368,1600,9.9919,100,414.4184081632652,4140.827292526529,99.0,44.0,66.61224489795919
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,2,8,custom,2422,4133080,1600,9.9918,100,413.4297142857142,4130.907019199999,99.0,44.0,65.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,2,8,custom,2422,4117601,1600,9.9918,100,410.93338775510205,4105.964223771429,99.0,44.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,2,8,custom,2422,4104061,1600,9.9949,100,410.79534693877554,4105.858413118367,99.0,44.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,2,8,custom,2422,4096433,1600,9.9949,100,410.2612857142857,4100.520524585714,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,2,8,custom,2422,4094277,1600,9.9948,100,409.1782857142857,4089.6551300571427,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,2,8,custom,2422,4091427,1600,9.992,100,407.7511428571429,4074.2494194285723,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,2,8,custom,2422,4088524,1600,9.9915,100,408.1695714285714,4078.226272928571,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,2,8,custom,2422,4088668,1600,9.9911,100,409.2726122448979,4089.083596199999,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,2,8,custom,2422,4082396,1600,9.9951,100,408.22304081632655,4080.230115263266,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,2,8,custom,2422,4087572,1600,9.9954,100,408.09304081632655,4079.0531801755105,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,2,8,custom,2422,4080638,1600,9.9951,100,408.51024489795924,4083.100748779593,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,2,8,custom,2422,4084809,1600,9.9928,100,408.5753673469388,4082.81193082449,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,2,8,custom,2422,4085470,1600,9.9925,100,407.93759183673467,4076.316386428571,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,2,8,custom,2422,4085617,1600,9.9922,100,407.9827755102041,4076.645489453061,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,2,8,custom,2422,4078971,1600,9.9975,100,409.64057142857143,4095.381612857143,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,2,8,custom,2422,4084373,1600,9.9972,100,409.4848163265306,4093.701605779592,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,2,8,custom,2422,4081851,1600,9.9972,100,408.1734897959184,4080.5920121877552,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,2,8,custom,2422,4089366,1600,9.995,100,409.47212244897963,4092.673863877551,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,2,8,custom,2422,4083329,1600,9.995,100,408.4081836734693,4082.0397958163253,99.0,44.0,62.83673469387755
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,2,8,custom,2422,4084567,1600,9.9947,100,409.16814285714275,4089.5128374142846,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,2,8,custom,2422,4090752,1600,9.9992,100,405.8111224489796,4057.7865755918365,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,2,8,custom,2422,4083924,1600,9.999,100,409.04220408163263,4090.0129986122447,99.0,44.0,62.95918367346939
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,2,8,custom,2422,4080365,1600,9.9989,100,409.9908163265306,4099.457173367347,99.0,44.0,62.91836734693877
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,2,8,custom,2422,4087682,1600,9.9958,100,411.0073673469388,4108.34744252653,99.0,44.0,62.95918367346939
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,2,8,custom,2422,4085866,1600,9.9963,100,409.15042857142856,4089.990429128571,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,2,8,custom,2422,4086235,1600,9.996,100,410.44640816326523,4102.822295999999,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,2,16,custom,2422,8164733,49152,14.8515,12,550.3990273972603,8174.2511553904105,100.0,29.383561643835616,67.58904109589041
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,2,16,custom,2422,8248296,49152,14.8512,12,558.7209726027396,8297.676908317806,100.0,29.383561643835616,71.34246575342466
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,2,16,custom,2422,8396714,49152,14.8546,12,564.2039589041095,8381.024127936986,100.0,29.410958904109588,73.53424657534246
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,2,16,custom,2422,4162483,1600,9.983,100,416.1195918367346,4154.121885306122,99.0,44.0,66.57142857142857
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,2,16,custom,2422,4135822,1600,9.9827,100,413.57895918367353,4128.634675842857,99.0,44.0,65.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,2,16,custom,2422,4081299,1600,9.9824,100,411.8907755102041,4111.658477453061,99.0,44.0,64.0204081632653
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,2,16,custom,2422,4069406,1600,9.9848,100,411.310918367347,4106.857257714287,99.0,44.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,2,16,custom,2422,4105022,1600,9.9847,100,411.07277551020405,4104.438341636735,99.0,44.0,63.775510204081634
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,2,16,custom,2422,4099728,1600,9.9849,100,410.136775510204,4095.174689791836,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,2,16,custom,2422,4096981,1600,9.9824,100,409.88336734693877,4091.6197262040814,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,2,16,custom,2422,4096145,1600,9.9828,100,409.4516122448979,4087.4735547183664,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,2,16,custom,2422,4093070,1600,9.9824,100,409.71024489795917,4089.8915486693877,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,2,16,custom,2422,4092420,1600,9.9852,100,409.3791428571429,4087.7326172571434,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,2,16,custom,2422,4049974,1600,9.9852,100,408.42667346938777,4078.222019926531,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,2,16,custom,2422,4091028,1600,9.9855,100,409.6163877551021,4090.224439928572,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,2,16,custom,2422,4091721,1600,9.9834,100,409.4859795918367,4088.0623286571426,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,2,16,custom,2422,4091465,1600,9.9836,100,409.5255102040816,4088.538883673469,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,2,16,custom,2422,4091087,1600,9.9829,100,409.5290408163266,4088.287461565307,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,2,16,custom,2422,4090035,1600,9.987,100,409.4649795918367,4089.3267511836734,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,2,16,custom,2422,4091164,1600,9.987,100,409.54818367346934,4090.1577103469385,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,2,16,custom,2422,4090058,1600,9.987,100,409.64291836734697,4091.103825734694,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,2,16,custom,2422,4089910,1600,9.9856,100,409.0812040816326,4084.921271477551,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,2,16,custom,2422,4050796,1600,9.9858,100,409.1933265306123,4086.122720069388,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,2,16,custom,2422,4091777,1600,9.9858,100,410.0450204081632,4094.627564791836,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,2,16,custom,2422,4091133,1600,9.9891,100,410.41144897959185,4099.641005002041,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,2,16,custom,2422,4089671,1600,9.9891,100,408.5523877551021,4081.0706565244905,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,2,16,custom,2422,4090065,1600,9.9893,100,409.003081632653,4085.6544833530606,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,2,16,custom,2422,4092430,1600,9.9869,100,408.9848775510204,4084.491073614286,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,2,16,custom,2422,4092005,1600,9.9873,100,409.1940204081633,4086.743440022449,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,2,16,custom,2422,4090761,1600,9.9874,100,409.59977551020404,4090.8367979306113,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,2,32,custom,2422,8134026,49152,14.853,12,552.4537534246576,8205.59559961644,100.0,29.301369863013697,68.35616438356165
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,2,32,custom,2422,8320996,49152,14.8544,12,559.8996712328768,8316.973676361646,100.0,29.232876712328768,71.6027397260274
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,2,32,custom,2422,8347611,49152,14.8532,12,564.4553835616439,8383.96870311781,100.0,29.273972602739725,73.4931506849315
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,2,32,custom,2422,4154987,1600,9.9799,100,415.4659183673469,4146.308318714286,99.0,44.0,66.12244897959184
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,2,32,custom,2422,4125930,1600,9.9798,100,412.4258571428572,4115.927569114286,99.0,44.0,64.65306122448979
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,2,32,custom,2422,4105078,1600,9.98,100,410.117,4092.9676600000003,99.0,44.0,63.69387755102041
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,2,32,custom,2422,4095298,1600,9.982,100,409.2587551020408,4085.2208934285713,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,2,32,custom,2422,4084234,1600,9.9816,100,408.5431836734694,4077.9146421551022,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,2,32,custom,2422,4078733,1600,9.9814,100,408.6034489795918,4078.434465644898,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,2,32,custom,2422,4073614,1600,9.9792,100,407.80718367346935,4069.5894473142857,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,2,32,custom,2422,4070177,1600,9.9794,100,407.1384897959183,4062.997845069387,99.0,44.0,61.224489795918366
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,2,32,custom,2422,4064818,1600,9.98,100,406.81859183673464,4060.0495465306117,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,2,32,custom,2422,4063701,1600,9.9818,100,406.33432653061226,4055.9479805632654,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,2,32,custom,2422,4018723,1600,9.9821,100,405.5638979591837,4048.379385818368,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,2,32,custom,2422,4055908,1600,9.9818,100,406.01146938775514,4052.7252851346943,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,2,32,custom,2422,4054118,1600,9.9801,100,405.4960612244897,4046.89124062653,99.0,44.0,60.93877551020408
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,2,32,custom,2422,4054468,1600,9.9807,100,405.8468775510204,4050.635930773469,99.0,44.0,60.83673469387755
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,2,32,custom,2422,4052893,1600,9.9805,100,405.8886326530613,4050.971498193878,99.0,44.0,60.95918367346939
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,2,32,custom,2422,4053705,1600,9.9842,100,405.4402448979592,4047.996493110204,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,2,32,custom,2422,4054121,1600,9.9841,100,405.3773265306122,4047.327765814285,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,2,32,custom,2422,4058690,1600,9.984,100,405.92846938775506,4052.7898383673464,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,2,32,custom,2422,4061225,1600,9.9827,100,406.4498979591837,4057.467396357143,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,2,32,custom,2422,4062226,1600,9.9829,100,406.48685714285705,4057.917646171428,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,2,32,custom,2422,4063240,1600,9.9829,100,406.7556734693878,4060.6012126775513,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,2,32,custom,2422,4064163,1600,9.9863,100,406.0174693877551,4054.612254546939,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,2,32,custom,2422,4065498,1600,9.9862,100,407.1912653061225,4066.2934136000003,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,2,32,custom,2422,4065565,1600,9.9861,100,407.1578571428572,4065.9190772142865,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,2,32,custom,2422,4067462,1600,9.9839,100,406.87097959183683,4062.15917314694,99.0,44.0,61.224489795918366
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,2,32,custom,2422,4027557,1600,9.9844,100,406.7411836734694,4061.066674269388,99.0,44.0,61.57142857142857
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,2,32,custom,2422,4069832,1600,9.9837,100,407.36318367346934,4066.991816840816,99.0,44.0,61.97959183673469
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,2,64,custom,2422,8149730,49152,14.8502,12,549.1611643835616,8155.153123328767,100.0,28.397260273972602,67.53424657534246
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,2,64,custom,2422,8273797,49152,14.8528,12,557.0106164383562,8273.167283835617,100.0,28.315068493150687,70.93150684931507
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,2,64,custom,2422,8304974,49152,14.8534,12,562.3952328767123,8353.481352010958,100.0,28.315068493150687,73.15068493150685
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,2,64,custom,2422,4107936,1600,9.9774,100,415.5313469387756,4145.922460946939,99.0,43.0,66.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,2,64,custom,2422,4124455,1600,9.9774,100,412.2593469387755,4113.276408146939,99.0,43.0,64.87755102040816
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,2,64,custom,2422,4109414,1600,9.9774,100,410.9693673469387,4100.405765767347,99.0,43.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,2,64,custom,2422,4098918,1600,9.979,100,410.271306122449,4094.097363795918,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,2,64,custom,2422,4052475,1600,9.9788,100,409.0579795918367,4081.90776675102,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,2,64,custom,2422,4089495,1600,9.9793,100,409.29226530612243,4084.4503031693876,99.0,43.0,63.0
