batch_size,sm_clock,input_len,model_name,kv_cache_lens,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util
16,630,8192,attn,8208,462337,1440,2.7527,90,165.35071428571428,455.16091121428565,100.0,47.0
16,630,8192,attn,8209,446283,1440,2.7528,90,165.69485714285716,456.1248027428572,100.0,47.0
16,630,8192,attn,8210,462608,1440,2.7532,90,165.30864285714284,455.1277555142857,100.0,47.0
16,630,8192,attn,8211,446684,1440,2.7534,90,165.64107142857145,456.07612607142863,100.0,47.0
16,630,8192,attn,8212,462654,1440,2.7536,90,165.66185714285714,456.16648982857146,100.0,47.0
16,630,8192,attn,8213,463487,1440,2.7533,90,165.4867142857143,455.6345704428572,100.0,47.0
16,630,8192,attn,8214,446942,1440,2.7536,90,165.46364285714282,455.6206869714285,100.0,47.0
16,630,8192,attn,8215,463401,1440,2.7535,90,165.68057142857143,456.20145342857137,100.0,47.0
16,630,8192,attn,8216,446700,1440,2.754,90,165.5219285714286,455.8473912857143,100.0,47.0
16,630,8192,attn,8217,463804,1440,2.7544,90,166.1457857142857,457.6319521714285,100.0,47.0
16,630,8192,attn,8218,462948,1440,2.7541,90,165.7429285714286,456.47259957857153,100.0,47.0
16,630,8192,attn,8219,447465,1440,2.7543,90,165.57685714285714,456.04833762857146,100.0,47.0
16,630,8192,attn,8220,463599,1440,2.7546,90,165.4982857142857,455.8815778285713,100.0,47.0
16,630,8192,attn,8221,447372,1440,2.7548,90,165.69957142857143,456.46917937142854,100.0,47.0
16,630,8192,attn,8222,463375,1440,2.755,90,166.0685,457.5187175,100.0,47.0
16,630,8192,attn,8223,464684,1440,2.7552,90,165.85278571428572,456.95759519999996,100.0,47.0
16,630,8192,attn,8224,447245,1440,2.7551,90,166.21657142857143,457.94327594285716,100.0,47.0
16,630,8192,attn,8225,464141,1440,2.7557,90,165.68064285714283,456.5661475214285,100.0,47.0
16,630,8192,attn,8226,446698,1440,2.7554,90,166.22957142857143,458.0289611142857,100.0,47.0
16,630,8192,attn,8227,463271,1440,2.7563,90,165.90564285714285,457.2857234071428,100.0,47.0
16,630,8192,attn,8228,447866,1440,2.7565,90,166.14421428571427,457.97652667857136,100.0,47.0
16,630,8192,attn,8229,463640,1440,2.7566,90,165.85085714285714,457.18447280000004,100.0,47.0
16,630,8192,attn,8230,463937,1440,2.7571,90,166.175,458.1610925,100.0,47.0
16,630,8192,attn,8231,447001,1440,2.7578,90,166.13314285714287,458.1619813714286,100.0,47.0
16,630,8192,attn,8232,463066,1440,2.7572,90,166.04171428571428,457.81021462857143,100.0,47.0
16,630,8192,attn,8233,447546,1440,2.7578,90,166.2100714285714,458.37413498571425,100.0,47.0
16,630,8192,attn,8234,463707,1440,2.7584,90,166.21185714285713,458.4787867428571,100.0,47.0
16,630,8192,attn,8235,447014,1440,2.7588,90,165.65000000000003,456.9952200000001,100.0,47.0
16,630,8192,attn,8236,464138,1440,2.7589,90,165.57314285714287,456.7997438285715,100.0,47.0
16,630,8192,attn,8237,447879,1440,2.7586,90,166.01049999999995,457.95656529999985,100.0,47.0
16,630,8192,attn,8238,463810,1440,2.7592,90,165.81799999999998,457.52502559999994,100.0,47.0
16,930,8192,attn,8199,443573,1440,2.4958,90,177.7856153846154,443.7173388769231,100.0,51.0
16,930,8192,attn,8200,443640,1440,2.4959,90,177.69192307692308,443.50127080769226,100.0,51.0
16,930,8192,attn,8201,443893,1440,2.4967,90,177.7253076923077,443.72677571538463,100.0,51.0
16,930,8192,attn,8202,443674,1440,2.4963,90,177.87238461538462,444.02283371538465,100.0,51.0
16,930,8192,attn,8203,443265,1440,2.4978,90,177.7950833333333,444.0965591499999,100.0,51.0
16,930,8192,attn,8204,443864,1440,2.4973,90,177.8613076923077,444.1730437,100.0,51.0
16,930,8192,attn,8205,443777,1440,2.4977,90,177.98015384615383,444.5410302615384,100.0,51.0
16,930,8192,attn,8206,444084,1440,2.4978,90,177.93484615384614,444.44565872307686,100.0,51.0
16,930,8192,attn,8207,444088,1440,2.4985,90,177.91746153846154,444.5267776538461,100.0,51.0
16,930,8192,attn,8208,444138,1440,2.498,90,178.06341666666665,444.80241483333333,100.0,51.0
16,930,8192,attn,8209,444121,1440,2.498,90,177.97458333333336,444.5805091666668,100.0,51.0
16,930,8192,attn,8210,443893,1440,2.4984,90,177.82023076923073,444.2660645538461,100.0,51.0
16,930,8192,attn,8211,444307,1440,2.4991,90,177.8663076923077,444.5056895538462,100.0,51.0
16,930,8192,attn,8212,444564,1440,2.4991,90,177.76907692307688,444.2627001384614,100.0,51.0
16,930,8192,attn,8213,444323,1440,2.4995,90,178.0936153846154,445.14499165384615,100.0,51.0
16,930,8192,attn,8214,444403,1440,2.4997,90,177.78383333333332,444.4062481833333,100.0,51.0
16,930,8192,attn,8215,444344,1440,2.5002,90,178.16491666666664,445.44792464999995,100.0,51.0
16,930,8192,attn,8216,444248,1440,2.5004,90,178.0603846153846,445.2221856923077,100.0,51.0
16,930,8192,attn,8217,444487,1440,2.5012,90,178.03292307692305,445.29594719999994,100.0,51.0
16,930,8192,attn,8218,444154,1440,2.5006,90,178.05653846153848,445.2481800769231,100.0,51.0
16,930,8192,attn,8219,444187,1440,2.5012,90,178.06716666666668,445.3815972666667,100.0,51.0
16,930,8192,attn,8220,444319,1440,2.5013,90,177.96808333333334,445.1515668416667,100.0,51.0
16,930,8192,attn,8221,444211,1440,2.5017,90,178.02315384615383,445.36052397692305,100.0,51.0
16,930,8192,attn,8222,444545,1440,2.5025,90,178.01600000000002,445.48504,100.0,51.0
16,930,8192,attn,8223,444056,1440,2.5035,90,177.9613846153846,445.5263263846153,100.0,51.0
16,930,8192,attn,8224,444206,1440,2.5027,90,177.87966666666668,445.1794417666667,100.0,51.0
16,930,8192,attn,8225,443640,1440,2.5028,90,178.18153846153842,445.9527544615384,100.0,51.0
16,930,8192,attn,8226,444351,1440,2.5034,90,178.04784615384614,445.7249780615384,100.0,51.0
16,930,8192,attn,8227,444199,1440,2.5035,90,178.12161538461538,445.92746411538457,100.0,51.0
16,930,8192,attn,8228,444246,1440,2.5039,90,177.85933333333332,445.3419847333333,100.0,51.0
16,930,8192,attn,8229,444246,1440,2.5039,90,178.0600769230769,445.84462660769225,100.0,51.0
16,930,8192,attn,8230,444311,1440,2.5045,90,177.99599999999998,445.790982,100.0,51.0
16,930,8192,attn,8231,444108,1440,2.5041,90,178.1260769230769,446.0455092230769,100.0,51.0
16,930,8192,attn,8232,444290,1440,2.5044,90,178.33399999999997,446.61966959999995,100.0,51.0
16,930,8192,attn,8233,444435,1440,2.5039,90,178.2313846153846,446.27356393846145,100.0,51.0
16,930,8192,attn,8234,444684,1440,2.5048,90,178.07253846153847,446.03609433846157,100.0,51.0
16,930,8192,attn,8235,444136,1440,2.5059,90,178.07192307692307,446.2304320384615,100.0,51.0
16,930,8192,attn,8236,444328,1440,2.5061,90,177.92658333333335,445.9018104916667,100.0,51.0
16,930,8192,attn,8237,445015,1440,2.5064,90,178.52492307692313,447.4548672000002,100.0,51.0
16,930,8192,attn,8238,444584,1440,2.5065,90,177.8623846153846,445.81206703846146,100.0,51.0
16,1230,8192,attn,8201,871441,2880,4.2705,180,202.85585714285713,866.2959379285714,100.0,60.0
16,1230,8192,attn,8202,871765,2880,4.2701,180,202.9821428571428,866.7540482142855,100.0,60.0
16,1230,8192,attn,8203,872247,2880,4.2704,180,203.0576,867.1371750400001,100.0,60.0
16,1230,8192,attn,8204,872796,2880,4.2712,180,203.18785714285718,867.8559754285717,100.0,60.0
16,1230,8192,attn,8205,872789,2880,4.2707,180,203.19604761904762,867.7893605666666,100.0,60.0
16,1230,8192,attn,8206,873264,2880,4.2713,180,203.33104761904764,868.4879036952382,100.0,60.0
16,1230,8192,attn,8207,873330,2880,4.271,180,203.37504761904762,868.6148283809524,100.0,60.0
16,1230,8192,attn,8208,853075,2880,4.2721,180,203.350619047619,868.7341796333332,100.0,60.0
16,1230,8192,attn,8209,851147,2880,4.2756,180,202.8711904761905,867.396062,100.0,60.0
16,1230,8192,attn,8210,871378,2880,4.2771,180,202.86933333333334,867.6924256,100.0,60.0
16,1230,8192,attn,8211,871619,2880,4.278,180,202.91347619047616,868.063851142857,100.0,60.0
16,1230,8192,attn,8212,871230,2880,4.2772,180,202.89080952380954,867.8045704952381,100.0,60.0
16,1230,8192,attn,8213,871456,2880,4.2778,180,203.01171428571428,868.4435113714286,100.0,60.0
16,1230,8192,attn,8214,871617,2880,4.2785,180,202.9297142857143,868.2347825714287,100.0,60.0
16,1230,8192,attn,8215,851727,2880,4.279,180,202.9745714285714,868.528191142857,100.0,60.0
16,1230,8192,attn,8216,871858,2880,4.2793,180,202.99500000000003,868.6765035000002,100.0,60.0
16,1230,8192,attn,8217,872014,2880,4.2787,180,203.07004761904764,868.8758127476191,100.0,60.0
16,1230,8192,attn,8218,872445,2880,4.2783,180,203.07042857142858,868.7962145571429,100.0,60.0
16,1230,8192,attn,8219,871655,2880,4.2796,180,202.99680952380947,868.7451460380951,100.0,60.0
16,1230,8192,attn,8220,852035,2880,4.2805,180,203.03738095238094,869.1015091666666,100.0,60.0
16,1230,8192,attn,8221,872559,2880,4.2797,180,203.04247619047618,868.960885352381,100.0,60.0
16,1230,8192,attn,8222,871945,2880,4.2808,180,203.0147142857143,869.0653889142858,100.0,60.0
16,1230,8192,attn,8223,872369,2880,4.2811,180,203.08909523809524,869.4447256238096,100.0,60.0
16,1230,8192,attn,8224,872579,2880,4.2819,180,203.01890476190476,869.3066483,100.0,60.0
16,1230,8192,attn,8225,851761,2880,4.2826,180,203.02790476190472,869.4873049333332,100.0,60.0
16,1230,8192,attn,8226,872354,2880,4.2822,180,203.14361904761904,869.9016054857142,100.0,60.0
16,1230,8192,attn,8227,872552,2880,4.283,180,203.02809523809523,869.569331904762,100.0,60.0
16,1230,8192,attn,8228,872420,2880,4.283,180,203.11061904761902,869.9227813809523,100.0,60.0
16,1230,8192,attn,8229,872331,2880,4.2827,180,203.1229523809524,869.9146681619048,100.0,60.0
16,1230,8192,attn,8230,852262,2880,4.2836,180,203.08538095238097,869.9365378476191,100.0,60.0
16,1230,8192,attn,8231,872262,2880,4.284,180,203.17938095238094,870.4204679999999,100.0,60.0
16,1230,8192,attn,8232,872216,2880,4.2843,180,203.102,870.1498986,100.0,60.0
16,1230,8192,attn,8233,871907,2880,4.2853,180,203.1345238095238,870.4923748809524,100.0,60.0
16,1230,8192,attn,8234,852028,2880,4.2853,180,203.0640952380952,870.1905673238094,100.0,60.0
16,1230,8192,attn,8235,872240,2880,4.2855,180,203.09233333333336,870.3521945000001,100.0,60.0
16,1230,8192,attn,8236,872103,2880,4.2861,180,203.0720952380952,870.3873073999998,100.0,60.0
16,1230,8192,attn,8237,872391,2880,4.286,180,202.95995238095236,869.8863559047617,100.0,60.0
16,1230,8192,attn,8238,871668,2880,4.2876,180,203.1446666666667,871.0030728000002,100.0,60.0
16,1530,8192,attn,8202,849075,2880,3.4624,180,250.09176470588238,865.9177261176472,100.0,76.0
16,1530,8192,attn,8203,875206,2880,3.4627,180,250.37176470588233,866.9623096470588,100.0,76.0
16,1530,8192,attn,8204,875920,2880,3.4632,180,250.66394117647062,868.0993610823531,100.0,76.0
16,1530,8192,attn,8205,876611,2880,3.4635,180,250.63523529411765,868.0751374411765,100.0,76.0
16,1530,8192,attn,8206,852170,2880,3.4634,180,250.9311176470588,869.0748328588235,100.0,76.0
16,1530,8192,attn,8207,852705,2880,3.4637,180,251.0380588235294,869.5205243470588,100.0,76.0
16,1530,8192,attn,8208,878359,2880,3.4638,180,251.04872222222224,869.5825640333334,100.0,76.0
16,1530,8192,attn,8209,878792,2880,3.4637,180,251.29976470588238,870.4269950117648,100.0,76.0
16,1530,8192,attn,8210,878746,2880,3.4641,180,251.38664705882354,870.8284840764707,100.0,76.0
16,1530,8192,attn,8211,853686,2880,3.4646,180,251.43729411764707,871.1296492,100.0,76.0
16,1530,8192,attn,8212,854237,2880,3.4647,180,251.66723529411763,871.9514701235294,100.0,76.0
16,1530,8192,attn,8213,879501,2880,3.465,180,251.54261111111114,871.5951475,100.0,76.0
16,1530,8192,attn,8214,879958,2880,3.4651,180,251.62370588235294,871.9013032529411,100.0,76.0
16,1530,8192,attn,8215,879954,2880,3.4655,180,251.80247058823534,872.6214618235296,100.0,76.0
16,1530,8192,attn,8216,854963,2880,3.4661,180,251.78347058823533,872.7066874058825,100.0,76.0
16,1530,8192,attn,8217,855075,2880,3.4662,180,251.67476470588232,872.3550694235294,100.0,76.0
16,1530,8192,attn,8218,879954,2880,3.4663,180,251.895294117647,873.1446579999998,100.0,76.0
16,1530,8192,attn,8219,880217,2880,3.4669,180,251.84588235294117,873.1244895294117,100.0,76.0
16,1530,8192,attn,8220,880346,2880,3.467,180,251.91311764705884,873.382778882353,100.0,76.0
16,1530,8192,attn,8221,855405,2880,3.4676,180,251.90652941176472,873.5110813882353,100.0,76.0
16,1530,8192,attn,8222,880647,2880,3.4679,180,251.96964705882354,873.8055390352943,100.0,76.0
16,1530,8192,attn,8223,880839,2880,3.468,180,251.96823529411765,873.82584,100.0,76.11764705882354
16,1530,8192,attn,8224,880680,2880,3.4688,180,251.96564705882355,874.018436517647,100.0,76.0
16,1530,8192,attn,8225,855645,2880,3.4688,180,251.98611764705882,874.0894448941176,100.0,76.0
16,1530,8192,attn,8226,880678,2880,3.4689,180,251.95152941176468,873.9946603764705,100.0,76.0
16,1530,8192,attn,8227,881179,2880,3.469,180,251.9405294117647,873.9816965294117,100.0,76.0
16,1530,8192,attn,8228,880888,2880,3.4695,180,252.01558823529408,874.3680833823528,100.0,76.0
16,1530,8192,attn,8229,855778,2880,3.4698,180,252.07899999999998,874.6637142,100.0,76.0
16,1530,8192,attn,8230,880726,2880,3.4702,180,251.9435294117647,874.2944357647059,100.0,76.11764705882354
16,1530,8192,attn,8231,881017,2880,3.4708,180,252.17676470588236,875.2551149411765,100.0,76.0
16,1530,8192,attn,8232,881089,2880,3.4709,180,251.92247058823529,874.3977031647058,100.0,76.0
16,1530,8192,attn,8233,856250,2880,3.4711,180,252.34394117647057,875.9110542176469,100.0,76.0
16,1530,8192,attn,8234,881046,2880,3.4714,180,252.1332941176471,875.2555172000001,100.0,76.11764705882354
16,1530,8192,attn,8235,881277,2880,3.4711,180,251.96141176470587,874.5832563764706,100.0,76.29411764705883
16,1530,8192,attn,8236,856378,2880,3.4694,180,252.21164705882353,875.0230883058823,100.0,76.6470588235294
16,1530,8192,attn,8237,881538,2880,3.4705,180,252.28423529411768,875.5524385882354,100.0,76.52941176470588
16,1530,8192,attn,8238,881469,2880,3.4706,180,252.21355555555556,875.3323659111112,100.0,76.55555555555556
16,1830,8192,attn,8204,881599,2880,2.9987,180,294.2521333333333,882.3738722266665,100.0,87.0
16,1830,8192,attn,8205,882474,2880,2.999,180,294.11039999999997,882.0370896,100.0,87.0
16,1830,8192,attn,8206,883036,2880,2.9997,180,295.1565333333332,885.3810530399995,100.0,87.0
16,1830,8192,attn,8207,883443,2880,2.9995,180,294.5844666666666,883.6061077666664,100.0,87.0
16,1830,8192,attn,8208,884059,2880,2.9998,180,295.5014,886.44509972,100.0,87.0
16,1830,8192,attn,8209,884733,2880,3.0002,180,294.74306666666666,884.2881486133333,100.0,87.0
16,1830,8192,attn,8210,884831,2880,3.0004,180,295.66793333333334,887.1220671733333,100.0,87.0
16,1830,8192,attn,8211,885161,2880,3.0005,180,295.0042666666667,885.1603021333335,100.0,87.0
16,1830,8192,attn,8212,885856,2880,3.0009,180,295.91366666666664,888.0073222999999,100.0,87.0
16,1830,8192,attn,8213,885710,2880,3.0015,180,295.3551333333333,886.5084327,100.0,87.0
16,1830,8192,attn,8214,886428,2880,3.0017,180,295.63113333333337,887.3959729266668,100.0,87.0
16,1830,8192,attn,8215,915680,2880,3.0022,180,296.7108,890.78516376,100.0,87.0
16,1830,8192,attn,8216,886894,2880,3.0022,180,295.5927333333333,887.4285040133333,100.0,87.0
16,1830,8192,attn,8217,886868,2880,3.0025,180,295.7904,888.1106759999999,100.0,87.0
16,1830,8192,attn,8218,887082,2880,3.0025,180,296.6819333333333,890.7875048333332,100.0,87.0
16,1830,8192,attn,8219,887366,2880,3.0026,180,295.71293333333335,887.9076536266667,100.0,87.0
16,1830,8192,attn,8220,887187,2880,3.0033,180,295.8370666666667,888.4874623200001,100.0,87.0
16,1830,8192,attn,8221,887382,2880,3.0036,180,296.1485333333334,889.5117347200002,100.0,87.0
16,1830,8192,attn,8222,887199,2880,3.0038,180,296.82620000000003,891.6065395600001,100.0,87.0
16,1830,8192,attn,8223,887450,2880,3.0039,180,295.77160000000003,888.46830924,100.0,87.0
16,1830,8192,attn,8224,887600,2880,3.0044,180,295.72746666666666,888.4836008533333,100.0,87.0
16,1830,8192,attn,8225,887541,2880,3.0044,180,296.2034666666667,889.9136952533335,100.0,87.0
16,1830,8192,attn,8226,887769,2880,3.0049,180,296.98199999999997,892.4012117999999,100.0,87.0
16,1830,8192,attn,8227,888229,2880,3.0049,180,296.5389333333334,891.0698407733335,100.0,87.0
16,1830,8192,attn,8228,887911,2880,3.0054,180,295.9300666666667,889.38822236,100.0,87.0
16,1830,8192,attn,8229,888050,2880,3.0062,180,296.0082,889.85985084,100.0,87.0
16,1830,8192,attn,8230,888447,2880,3.0063,180,295.9928,889.84315464,100.0,87.0
16,1830,8192,attn,8231,888138,2880,3.0067,180,296.0702,890.19427034,100.0,87.0
16,1830,8192,attn,8232,887637,2880,3.0069,180,296.0356,890.14944564,100.0,87.0
16,1830,8192,attn,8233,888217,2880,3.007,180,296.01066666666674,890.1040746666669,100.0,87.0
16,1830,8192,attn,8234,888333,2880,3.007,180,296.0072666666667,890.0938508666668,100.0,87.0
16,1830,8192,attn,8235,888427,2880,3.0073,180,296.04833333333335,890.3061528333334,100.0,87.0
16,1830,8192,attn,8236,917853,2880,3.0079,180,296.7902,892.71524258,100.0,87.0
16,1830,8192,attn,8237,888420,2880,3.008,180,297.10933333333327,893.7048746666665,100.0,87.0
16,1830,8192,attn,8238,888473,2880,3.008,180,297.155,893.84224,100.0,87.0
16,2130,8192,attn,8205,890062,2880,2.8979,180,307.2952666666667,890.5109532733334,100.0,90.0
16,2130,8192,attn,8206,890742,2880,2.898,180,307.51926666666657,891.1908347999997,100.0,90.0
16,2130,8192,attn,8207,891115,2880,2.8982,180,307.6059285714286,891.5035021857144,100.0,90.0
16,2130,8192,attn,8208,891327,2880,2.8987,180,307.6528666666667,891.7933646066666,100.0,90.0
16,2130,8192,attn,8209,891491,2880,2.8987,180,307.8272,892.29870464,100.0,90.0
16,2130,8192,attn,8210,891317,2880,2.8989,180,307.99399999999997,892.8438065999999,100.0,90.0
16,2130,8192,attn,8211,891688,2880,2.8992,180,307.92428571428576,892.7340891428572,100.0,90.0
16,2130,8192,attn,8212,891880,2880,2.8995,180,307.9913333333334,893.0208710000002,100.0,90.0
16,2130,8192,attn,8213,891953,2880,2.9,180,307.8697333333334,892.8222266666668,100.0,90.0
16,2130,8192,attn,8214,892193,2880,2.9004,180,307.948,893.1723791999999,100.0,90.0
16,2130,8192,attn,8215,892006,2880,2.9007,180,307.9623571428571,893.3064093642856,100.0,90.0
16,2130,8192,attn,8216,891909,2880,2.9011,180,308.1129333333333,893.8664308933331,100.0,90.0
16,2130,8192,attn,8217,892283,2880,2.9012,180,308.0708,893.7750049599999,100.0,90.0
16,2130,8192,attn,8218,892279,2880,2.9017,180,308.13213333333334,894.1070112933334,100.0,90.0
16,2130,8192,attn,8219,892547,2880,2.9019,180,308.05814285714285,893.9539247571428,100.0,90.0
16,2130,8192,attn,8220,892699,2880,2.902,180,308.16179999999997,894.2855436,100.0,90.0
16,2130,8192,attn,8221,892725,2880,2.9026,180,308.1202,894.3496925200001,100.0,90.0
16,2130,8192,attn,8222,892532,2880,2.9029,180,307.8456666666667,893.6451857666667,100.0,90.0
16,2130,8192,attn,8223,892828,2880,2.9028,180,308.0538666666667,894.2187641600001,100.0,90.0
16,2130,8192,attn,8224,892577,2880,2.9035,180,308.0158666666667,894.3240688666667,100.0,90.0
16,2130,8192,attn,8225,892617,2880,2.9038,180,308.01093333333336,894.4021482133334,100.0,90.0
16,2130,8192,attn,8226,892844,2880,2.9039,180,308.2303333333333,895.0700649666667,100.0,90.0
16,2130,8192,attn,8227,892539,2880,2.9041,180,308.11206666666664,894.7882528066666,100.0,90.0
16,2130,8192,attn,8228,892639,2880,2.9047,180,308.2595,895.40136965,100.0,90.0
16,2130,8192,attn,8229,892534,2880,2.905,180,308.27959999999996,895.5522379999999,100.0,90.0
16,2130,8192,attn,8230,892401,2880,2.9049,180,308.2249333333333,895.3626088399999,100.0,90.0
16,2130,8192,attn,8231,893157,2880,2.9053,180,308.10339999999997,895.1328080199999,100.0,90.0
16,2130,8192,attn,8232,892429,2880,2.906,180,308.01721428571426,895.0980247142857,100.0,90.0
16,2130,8192,attn,8233,892358,2880,2.906,180,308.1293333333333,895.4238426666666,100.0,90.0
16,2130,8192,attn,8234,892481,2880,2.9062,180,308.21313333333336,895.7290080933334,100.0,90.0
16,2130,8192,attn,8235,892925,2880,2.9063,180,308.1598,895.60482674,100.0,90.0
16,2130,8192,attn,8236,893054,2880,2.9068,180,308.23833333333334,895.9871873333334,100.0,90.0
16,2130,8192,attn,8237,892773,2880,2.9073,180,308.24864285714284,896.1712793785714,100.0,90.0
16,2130,8192,attn,8238,891887,2880,2.9076,180,308.2756,896.34213456,100.0,90.0
16,2422,8192,attn,8205,1019666,2880,2.8582,180,365.4180714285714,1044.437931757143,100.0,91.0
16,2422,8192,attn,8206,1059966,2880,2.8582,180,365.8834666666667,1045.7681244266669,100.0,91.0
16,2422,8192,attn,8207,1024233,2880,2.8584,180,366.3857142857143,1047.2769257142859,100.0,91.0
16,2422,8192,attn,8208,1062027,2880,2.8589,180,366.6764285714285,1048.2912416428571,100.0,91.0
16,2422,8192,attn,8209,1062470,2880,2.859,180,366.8324666666666,1048.7740221999998,100.0,91.0
16,2422,8192,attn,8210,1063185,2880,2.8596,180,367.2207333333333,1050.10440904,100.0,91.0
16,2422,8192,attn,8211,1064257,2880,2.86,180,367.4477857142857,1050.9006671428572,100.0,91.0
16,2422,8192,attn,8212,1028314,2880,2.86,180,367.7212666666666,1051.6828226666664,100.0,91.0
16,2422,8192,attn,8213,1065156,2880,2.8602,180,367.8689333333333,1052.1787231199999,100.0,91.0
16,2422,8192,attn,8214,1029325,2880,2.8609,180,368.14028571428565,1053.2125433999997,100.0,91.0
16,2422,8192,attn,8215,1066665,2880,2.8608,180,368.30807142857145,1053.655730742857,100.0,91.0
16,2422,8192,attn,8216,1029642,2880,2.8612,180,368.2522666666667,1053.6433853866668,100.0,91.0
16,2422,8192,attn,8217,1067190,2880,2.8616,180,368.4233571428572,1054.2802788000001,100.0,91.0
16,2422,8192,attn,8218,1030905,2880,2.8618,180,368.5559285714285,1054.7333563857142,100.0,91.0
16,2422,8192,attn,8219,1068135,2880,2.8618,180,368.72466666666674,1055.216251066667,100.0,91.0
16,2422,8192,attn,8220,1067553,2880,2.8621,180,368.8632142857142,1055.7234056071427,100.0,91.0
16,2422,8192,attn,8221,1067950,2880,2.8627,180,368.9770666666666,1056.2706487466664,100.0,91.0
16,2422,8192,attn,8222,1068428,2880,2.8631,180,368.85966666666667,1056.0821116333334,100.0,91.0
16,2422,8192,attn,8223,1032126,2880,2.863,180,369.12271428571427,1056.798331,100.0,91.0
16,2422,8192,attn,8224,1069015,2880,2.8637,180,369.2153333333333,1057.3219500666667,100.0,91.0
16,2422,8192,attn,8225,1032582,2880,2.8635,180,369.2225333333333,1057.2687242,100.0,91.0
16,2422,8192,attn,8226,1069757,2880,2.8638,180,369.2359285714286,1057.4178522428572,100.0,91.0
16,2422,8192,attn,8227,1069195,2880,2.8642,180,369.3304,1057.8361316799999,100.0,91.0
16,2422,8192,attn,8228,1032853,2880,2.8647,180,369.12871428571424,1057.4430278142856,100.0,91.0
16,2422,8192,attn,8229,1070292,2880,2.865,180,368.9261428571428,1056.973399285714,100.0,91.0
16,2422,8192,attn,8230,1033432,2880,2.8652,180,369.89426666666674,1059.8210528533336,100.0,91.0
16,2422,8192,attn,8231,1069852,2880,2.8655,180,369.4865,1058.76356575,100.0,91.0
16,2422,8192,attn,8232,1070599,2880,2.866,180,369.5152666666666,1059.0307542666665,100.0,91.0
16,2422,8192,attn,8233,1033572,2880,2.8663,180,369.5177142857143,1059.148624457143,100.0,91.0
16,2422,8192,attn,8234,1070761,2880,2.8665,180,369.5304285714287,1059.2589735000001,100.0,91.0
16,2422,8192,attn,8235,1033612,2880,2.8665,180,369.5392666666666,1059.2843078999997,100.0,91.0
16,2422,8192,attn,8236,1070698,2880,2.8672,180,369.60478571428575,1059.7308416,100.0,91.0
16,2422,8192,attn,8237,1071104,2880,2.8672,180,369.77133333333336,1060.2083669333333,100.0,91.0
16,2422,8192,attn,8238,1033837,2880,2.8677,180,369.6199285714286,1059.959069164286,100.0,91.0
16,630,128,attn,130,361538,5760,2.9032,360,124.64260000000003,361.8623963200001,100.0,26.0
16,630,128,attn,131,360662,5760,2.9052,360,124.5686,361.89669671999997,100.0,26.0
16,630,128,attn,132,359646,5760,2.9065,360,124.19873333333335,360.9836184333334,100.0,26.0
16,630,128,attn,133,359146,5760,2.9064,360,123.99066666666666,360.3664736,100.0,26.0
16,630,128,attn,134,358365,5760,2.9066,360,123.74026666666667,359.66345909333336,100.0,26.0
16,630,128,attn,135,357715,5760,2.9076,360,123.54773333333335,359.2273894400001,100.0,26.0
16,630,128,attn,136,369593,5760,2.9078,360,123.37653333333334,358.7542836266667,100.0,26.0
16,630,128,attn,137,356930,5760,2.9093,360,123.31673333333333,358.76537228666666,100.0,26.0
16,630,128,attn,138,356248,5760,2.9104,360,123.095,358.255688,100.0,26.0
16,630,128,attn,139,355926,5760,2.9132,360,122.95873333333336,358.2033819466667,100.0,26.0
16,630,128,attn,140,355707,5760,2.9168,360,122.90806666666666,358.4982488533333,100.0,26.0
16,630,128,attn,141,355527,5760,2.9171,360,122.77286666666666,358.1407293533333,100.0,26.0
16,630,128,attn,142,367497,5760,2.9177,360,122.74166666666666,358.1233608333333,100.0,26.0
16,630,128,attn,143,355310,5760,2.917,360,122.67479999999999,357.8423915999999,100.0,26.0
16,630,128,attn,144,354873,5760,2.9177,360,122.66699999999999,357.9055059,100.0,26.0
16,630,128,attn,145,354879,5760,2.9174,360,122.50086666666667,357.38402841333334,100.0,26.0
16,630,128,attn,146,354583,5760,2.9167,360,122.5332,357.39258444,100.0,26.0
16,630,128,attn,147,366758,5760,2.9172,360,122.51613333333333,357.40406415999996,100.0,26.0
16,630,128,attn,148,354512,5760,2.9178,360,122.41139999999999,357.17198292,100.0,26.0
16,630,128,attn,149,354325,5760,2.9184,360,122.40726666666666,357.23336703999996,100.0,26.0
16,630,128,attn,150,354413,5760,2.9176,360,122.40533333333335,357.12980053333337,100.0,26.0
16,630,128,attn,151,354286,5760,2.9172,360,122.39746666666666,357.05788975999997,100.0,26.0
16,630,128,attn,152,366497,5760,2.9163,360,122.47080000000001,357.16159404000007,100.0,26.0
16,630,128,attn,153,354380,5760,2.9174,360,122.36306666666668,356.9820106933334,100.0,26.0
16,630,128,attn,154,354152,5760,2.9181,360,122.24513333333334,356.72352358,100.0,26.0
16,630,128,attn,155,354127,5760,2.9172,360,122.33946666666664,356.8886921599999,100.0,26.0
16,630,128,attn,156,354229,5760,2.9171,360,122.2914,356.73624294,100.0,26.0
16,630,128,attn,157,366370,5760,2.9173,360,122.29333333333334,356.76634133333334,100.0,26.0
16,630,128,attn,158,354210,5760,2.9161,360,122.26639999999999,356.54104903999996,100.0,26.0
