cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8198,2,2422,900233,1600,2.3646,100,375.5780833333333,888.0919358499999,100.0,89.08333333333333,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8199,0,2422,899538,1600,2.3648,100,375.3446666666666,887.6150677333331,100.0,89.16666666666667,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8199,1,2422,862109,1600,2.3648,100,375.18299999999994,887.2327583999997,100.0,89.16666666666667,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8199,2,2422,899407,1600,2.3648,100,375.175,887.21384,100.0,89.16666666666667,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8200,0,2422,861366,1600,2.3649,100,374.9854166666667,886.8030118750002,100.0,89.33333333333333,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8200,1,2422,898355,1600,2.365,100,374.85158333333334,886.5239945833334,100.0,89.16666666666667,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8200,2,2422,861084,1600,2.3649,100,374.7171666666666,886.1686274499999,100.0,89.08333333333333,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,256,0,2422,676040,1600,1.748,100,375.94544444444443,657.1526368888889,100.0,87.0,59.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,256,1,2422,636688,1600,1.748,100,374.98411111111113,655.4722262222223,100.0,87.0,58.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,256,2,2422,634792,1600,1.748,100,374.0416666666667,653.8248333333333,100.0,87.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,257,0,2422,670135,1600,1.7481,100,372.7547777777778,651.6126270333334,100.0,87.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,257,1,2422,668908,1600,1.7482,100,371.6278888888889,649.6798753555555,100.0,87.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,257,2,2422,631095,1600,1.7481,100,371.84000000000003,650.013504,100.0,87.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,258,0,2422,667303,1600,1.7483,100,371.2058,648.97910014,100.0,87.0,55.5
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,258,1,2422,666312,1600,1.7483,100,370.3793,647.53413019,100.0,87.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,258,2,2422,628617,1600,1.7482,100,370.50559999999996,647.71788992,100.0,87.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,259,0,2422,628017,1600,1.7483,100,370.0986,647.0433823799999,100.0,87.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,259,1,2422,664366,1600,1.7484,100,369.7718,646.50901512,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,259,2,2422,627397,1600,1.7484,100,369.33230000000003,645.74059332,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,260,0,2422,626787,1600,1.7485,100,369.26879999999994,645.6664967999999,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,260,1,2422,663336,1600,1.7485,100,368.9513,645.11134805,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,260,2,2422,662763,1600,1.7485,100,368.4441,644.22450885,100.0,87.0,53.9
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,261,0,2422,625843,1600,1.7488,100,368.72700000000003,644.8297776,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,261,1,2422,661738,1600,1.7486,100,368.3679,644.1281099400001,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,261,2,2422,661954,1600,1.7486,100,368.03149999999994,643.5398808999998,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,262,0,2422,624709,1600,1.7489,100,368.1049,643.77865961,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,262,1,2422,624698,1600,1.7488,100,368.0367,643.6225809599999,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,262,2,2422,660651,1600,1.7489,100,367.6755,643.02768195,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,263,0,2422,660632,1600,1.7491,100,366.25149999999996,640.61049865,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,263,1,2422,623610,1600,1.749,100,367.4951,642.7489299,100.0,87.0,52.8
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,263,2,2422,660356,1600,1.749,100,367.39810000000006,642.5792769000002,100.0,87.0,52.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,264,0,2422,659875,1600,1.7491,100,366.6281111111111,641.2692291444445,100.0,87.0,52.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,264,1,2422,623275,1600,1.7492,100,367.1371111111111,642.1962347555556,100.0,87.0,52.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,264,2,2422,622971,1600,1.7491,100,367.3355555555556,642.5066202222223,100.0,87.0,52.0
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_descending,0,0,2246,3777603,131072,6.207,1,600.2595846153845,3725.8112417076914,100.0,24.184615384615384,65.49230769230769
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_descending,0,1,2239,3724843,131072,6.2296,1,598.7146825396824,3729.752986349205,100.0,23.523809523809526,67.82539682539682
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_descending,0,2,2233,3776344,131072,6.2449,1,598.9148124999999,3740.1631125812496,100.0,23.671875,69.515625
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8192,0,2422,924210,1600,2.3639,100,382.67742857142855,904.6111734,100.0,88.57142857142857,60.142857142857146
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8192,1,2422,920930,1600,2.3638,100,381.35766666666666,901.4532524666666,100.0,88.57142857142857,59.142857142857146
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8192,2,2422,918564,1600,2.3637,100,380.1425714285714,898.5429960857142,100.0,88.57142857142857,58.23809523809524
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8193,0,2422,915635,1600,2.3636,100,379.09090476190477,896.0192624952381,100.0,88.66666666666667,57.57142857142857
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8193,1,2422,913738,1600,2.3636,100,378.82509523809523,895.3909951047618,100.0,88.57142857142857,56.57142857142857
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8193,2,2422,910890,1600,2.3637,100,377.9941904761905,893.4648680285716,100.0,88.57142857142857,56.57142857142857
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8194,0,2422,909852,1600,2.364,100,377.5571904761905,892.5451982857143,100.0,88.57142857142857,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8194,1,2422,871179,1600,2.3642,100,376.9035238095238,891.075310990476,100.0,88.57142857142857,55.57142857142857
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8194,2,2422,907231,1600,2.3641,100,376.4065714285714,889.8627755142857,100.0,88.57142857142857,55.476190476190474
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8195,0,2422,868772,1600,2.3641,100,375.907,888.6817387,100.0,88.66666666666667,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8195,1,2422,905400,1600,2.3642,100,375.3224761904762,887.3373982095238,100.0,88.57142857142857,54.714285714285715
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8195,2,2422,866816,1600,2.3642,100,375.3431818181818,887.3863504545453,100.0,88.54545454545455,54.54545454545455
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8196,0,2422,903680,1600,2.3641,100,375.116619047619,886.8131990904761,100.0,88.66666666666667,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8196,1,2422,865796,1600,2.3642,100,374.8526666666667,886.2266745333334,100.0,88.57142857142857,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8196,2,2422,902415,1600,2.3641,100,374.6899523809524,885.8045164238096,100.0,88.57142857142857,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8197,0,2422,864288,1600,2.3642,100,374.4162380952381,885.1948701047619,100.0,88.66666666666667,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8197,1,2422,901506,1600,2.3643,100,374.0010952380952,884.2507894714286,100.0,88.57142857142857,53.61904761904762
