sm_clock,kv_group,graph_mode,avg_power_mean,avg_temperature_mean,during_time_mean,repeat_count,energy_per_token_mean,experiment_count
2422,1024,seg,372.8409318436627,53.404420842411035,1.6945774509803921,150,4.215441342580084,204
2422,4096,all,367.8263678201768,48.78971918134222,1.6591329842931934,120,5.099488202897748,191
2422,4096,mani,370.7030040725194,51.898417207792214,1.6809901041666668,120,5.206310900360289,192
2422,4096,seg,375.5729440839397,54.26785733680896,1.6764134408602152,120,5.260771010308664,186
2422,8192,all,372.47578038526535,49.58130067318173,1.4009208588957056,80,6.547608915971389,163
2422,8192,mani,373.41819018898843,52.15208575300039,1.403530487804878,80,6.577398605249264,164
2422,8192,seg,377.73932888276374,54.342796720883136,1.3945876543209876,80,6.610808759832198,162
2422,16384,all,379.00913193248016,50.51802876792239,1.4866241134751774,60,9.436881920277798,141
2422,16384,mani,377.9972189087938,52.598138590336866,1.4917278571428572,60,9.452591706487674,140
2422,16384,seg,382.5217525201249,54.861503492614176,1.4937078014184397,60,9.572705797413365,141
