exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
seg_128_1230_283_256_75_1.7089_gpu_profile_13616.csv,374284,374.284,219.02042249400196,0.038987916666666664,1.7089,75,1230,128,seg,256,220.309,43.625,0.03921729688541667,0.022785333333333335
seg_128_1230_284_256_75_1.7094_gpu_profile_13616.csv,374598,374.598,219.14004914004914,0.039020625,1.7094,75,1230,128,seg,256,220.9425,43.5,0.039341573906249996,0.022792
seg_128_1230_285_256_75_1.7104_gpu_profile_13616.csv,374799,374.799,219.12944340505146,0.039041562499999995,1.7104,75,1230,128,seg,256,219.035,43.285714285714285,0.03902473583333333,0.022805333333333334
seg_128_1230_286_256_75_1.7102_gpu_profile_13616.csv,396951,396.951,232.10794059174367,0.041349062500000006,1.7102,75,1230,128,seg,256,220.45000000000002,43.57142857142857,0.03927224895833334,0.022802666666666666
seg_128_1230_287_256_75_1.7112_gpu_profile_13616.csv,374336,374.336,218.75642823749416,0.03899333333333333,1.7112,75,1230,128,seg,256,219.89237500000002,43.625,0.03919581584375,0.022816
seg_128_1230_34_32_75_1.4525_gpu_profile_13616.csv,324687,324.687,223.53666092943203,0.0338215625,1.4525,75,1230,128,seg,32,,,,0.019366666666666664
seg_128_1230_35_32_75_1.4525_gpu_profile_13616.csv,324762,324.762,223.5882960413081,0.033829375,1.4525,75,1230,128,seg,32,,,,0.019366666666666664
seg_128_1230_36_32_75_1.4529_gpu_profile_13616.csv,324823,324.823,223.56872461972603,0.03383572916666666,1.4529,75,1230,128,seg,32,,,,0.019372
seg_128_1230_37_32_75_1.4531_gpu_profile_13616.csv,325336,325.336,223.89099167297502,0.033889166666666665,1.4531,75,1230,128,seg,32,,,,0.01937466666666667
seg_128_1230_38_32_75_1.4536_gpu_profile_13616.csv,325351,325.351,223.82429829389102,0.03389072916666667,1.4536,75,1230,128,seg,32,,,,0.019381333333333334
seg_128_1230_39_32_75_1.4536_gpu_profile_13616.csv,325479,325.479,223.9123555310952,0.0339040625,1.4536,75,1230,128,seg,32,,,,0.019381333333333334
seg_128_1230_40_32_75_1.4536_gpu_profile_13616.csv,325932,325.932,224.22399559713816,0.03395125,1.4536,75,1230,128,seg,32,,,,0.019381333333333334
seg_128_1230_41_32_75_1.4538_gpu_profile_13616.csv,326135,326.135,224.33278305131378,0.033972395833333335,1.4538,75,1230,128,seg,32,,,,0.019384
seg_128_1230_42_32_75_1.4538_gpu_profile_13616.csv,326366,326.366,224.49167698445453,0.03399645833333333,1.4538,75,1230,128,seg,32,,,,0.019384
seg_128_1230_43_32_75_1.4541_gpu_profile_13616.csv,326813,326.813,224.75276803521078,0.03404302083333333,1.4541,75,1230,128,seg,32,,,,0.019388
seg_128_1230_44_32_75_1.4541_gpu_profile_13616.csv,327109,327.109,224.9563303761777,0.03407385416666667,1.4541,75,1230,128,seg,32,,,,0.019388
seg_128_1230_45_32_75_1.4546_gpu_profile_13616.csv,327055,327.055,224.84188092946516,0.034068229166666665,1.4546,75,1230,128,seg,32,,,,0.019394666666666664
seg_128_1230_46_32_75_1.4545_gpu_profile_13616.csv,327039,327.039,224.84633894809213,0.0340665625,1.4545,75,1230,128,seg,32,,,,0.019393333333333332
seg_128_1230_47_32_75_1.4549_gpu_profile_13616.csv,326914,326.914,224.69860471510069,0.034053541666666666,1.4549,75,1230,128,seg,32,,,,0.019398666666666668
seg_128_1230_48_32_75_1.4548_gpu_profile_13616.csv,326333,326.333,224.31468243057466,0.03399302083333334,1.4548,75,1230,128,seg,32,217.35485714285716,43.857142857142854,0.03293831730952382,0.019397333333333336
seg_128_1230_49_32_75_1.4553_gpu_profile_13616.csv,326931,326.931,224.6485260770975,0.0340553125,1.4553,75,1230,128,seg,32,217.69914285714282,44.0,0.0330018294375,0.019404
seg_128_1230_50_32_75_1.4555_gpu_profile_13616.csv,326886,326.886,224.58673995190657,0.034050625,1.4555,75,1230,128,seg,32,218.24057142857143,44.0,0.03308845330357143,0.019406666666666666
seg_128_1230_51_32_75_1.4559_gpu_profile_13616.csv,327306,327.306,224.81351741191014,0.034094374999999996,1.4559,75,1230,128,seg,32,218.63566666666668,44.0,0.03315746532291667,0.019412
seg_128_1230_52_32_75_1.4559_gpu_profile_13616.csv,327726,327.726,225.10199876365135,0.034138125,1.4559,75,1230,128,seg,32,218.73757142857144,44.0,0.03317291981696429,0.019412
seg_128_1230_53_32_75_1.4565_gpu_profile_13616.csv,327607,327.607,224.9275660830759,0.03412572916666667,1.4565,75,1230,128,seg,32,218.09833333333336,44.0,0.03308960651041667,0.01942
seg_128_1230_54_32_75_1.4567_gpu_profile_13616.csv,327394,327.394,224.75046337612412,0.03410354166666667,1.4567,75,1230,128,seg,32,217.018,44.0,0.032930220895833334,0.019422666666666668
seg_128_1230_55_32_75_1.4572_gpu_profile_13616.csv,327816,327.816,224.96294262970076,0.0341475,1.4572,75,1230,128,seg,32,217.9751666666667,44.0,0.033086813840277784,0.019429333333333333
seg_128_1230_56_32_75_1.4575_gpu_profile_13616.csv,328085,328.085,225.10120068610632,0.034175520833333334,1.4575,75,1230,128,seg,32,217.0335,44.0,0.032950658984375,0.019433333333333334
seg_128_1230_57_32_75_1.4578_gpu_profile_13616.csv,306731,306.731,210.40677733571135,0.03195114583333333,1.4578,75,1230,128,seg,32,218.956,44.0,0.03324938091666667,0.019437333333333334
seg_128_1230_58_32_75_1.458_gpu_profile_13616.csv,305967,305.967,209.85390946502056,0.0318715625,1.458,75,1230,128,seg,32,218.51566666666668,44.0,0.033187066875,0.01944
seg_128_1230_59_32_75_1.4581_gpu_profile_13616.csv,306686,306.686,210.33262464851518,0.03194645833333333,1.4581,75,1230,128,seg,32,219.70300000000006,44.0,0.033369681697916674,0.01944133333333333
seg_128_1230_60_32_75_1.4586_gpu_profile_13616.csv,306316,306.316,210.00685588920882,0.03190791666666666,1.4586,75,1230,128,seg,32,219.292,44.0,0.03331867825,0.019448
seg_128_1230_61_32_75_1.4587_gpu_profile_13616.csv,306803,306.803,210.3263179543429,0.031958645833333334,1.4587,75,1230,128,seg,32,217.84349999999998,44.0,0.033100865984375,0.019449333333333336
seg_128_1230_62_32_75_1.4585_gpu_profile_13616.csv,306565,306.565,210.19197805965032,0.031933854166666664,1.4585,75,1230,128,seg,32,218.62183333333334,44.0,0.033214577491319446,0.019446666666666664
seg_128_1230_63_32_75_1.4589_gpu_profile_13616.csv,328710,328.71,225.3135924326547,0.034240625,1.4589,75,1230,128,seg,32,217.67050000000003,44.0,0.033079113796875004,0.019452
seg_128_1530_131_128_75_1.2564_gpu_profile_13616.csv,320962,320.962,255.4616364215218,0.033433541666666663,1.2564,75,1530,128,seg,128,,,,0.016752
seg_128_1530_132_128_75_1.2596_gpu_profile_13616.csv,295360,295.36,234.48713877421403,0.030766666666666668,1.2596,75,1530,128,seg,128,,,,0.016794666666666666
seg_128_1530_133_128_75_1.2602_gpu_profile_13616.csv,295192,295.192,234.24218378035232,0.030749166666666668,1.2602,75,1530,128,seg,128,,,,0.016802666666666667
seg_128_1530_134_128_75_1.2611_gpu_profile_13616.csv,296063,296.063,234.7656807548965,0.030839895833333332,1.2611,75,1530,128,seg,128,,,,0.01681466666666667
seg_128_1530_135_128_75_1.2617_gpu_profile_13616.csv,320008,320.008,253.6324007291749,0.033334166666666665,1.2617,75,1530,128,seg,128,,,,0.016822666666666666
seg_128_1530_136_128_75_1.2623_gpu_profile_13616.csv,320177,320.177,253.64572605561278,0.033351770833333336,1.2623,75,1530,128,seg,128,,,,0.016830666666666667
seg_128_1530_137_128_75_1.263_gpu_profile_13616.csv,320543,320.543,253.79493269992085,0.033389895833333336,1.263,75,1530,128,seg,128,,,,0.016839999999999997
seg_128_1530_138_128_75_1.2638_gpu_profile_13616.csv,319771,319.771,253.02342142744106,0.03330947916666667,1.2638,75,1530,128,seg,128,,,,0.016850666666666667
seg_128_1530_139_128_75_1.264_gpu_profile_13616.csv,320848,320.848,253.8354430379747,0.03342166666666667,1.264,75,1530,128,seg,128,,,,0.016853333333333335
seg_128_1530_140_128_75_1.2648_gpu_profile_13616.csv,320164,320.164,253.13409234661606,0.03335041666666667,1.2648,75,1530,128,seg,128,,,,0.016864
seg_128_1530_141_128_75_1.2649_gpu_profile_13616.csv,320386,320.386,253.28958810973202,0.033373541666666666,1.2649,75,1530,128,seg,128,,,,0.016865333333333333
seg_128_1530_142_128_75_1.265_gpu_profile_13616.csv,296451,296.451,234.34861660079054,0.030880312500000003,1.265,75,1530,128,seg,128,,,,0.016866666666666665
seg_128_1530_143_128_75_1.2653_gpu_profile_13616.csv,296463,296.463,234.30253694775942,0.0308815625,1.2653,75,1530,128,seg,128,,,,0.01687066666666667
seg_128_1530_144_128_75_1.2658_gpu_profile_13616.csv,296164,296.164,233.9737715278875,0.030850416666666665,1.2658,75,1530,128,seg,128,244.99483333333333,46.0,0.032303589586805556,0.016877333333333334
seg_128_1530_145_128_75_1.2658_gpu_profile_13616.csv,295666,295.666,233.58034444620003,0.030798541666666665,1.2658,75,1530,128,seg,128,246.20416666666665,46.0,0.032463045225694445,0.016877333333333334
seg_128_1530_146_128_75_1.2664_gpu_profile_13616.csv,296960,296.96,234.4914718888187,0.03093333333333333,1.2664,75,1530,128,seg,128,247.1358333333333,46.0,0.03260133534722222,0.016885333333333332
seg_128_1530_147_128_75_1.267_gpu_profile_13616.csv,321785,321.785,253.97395422257304,0.03351927083333334,1.267,75,1530,128,seg,128,242.585,46.0,0.03201616614583333,0.016893333333333333
seg_128_1530_148_128_75_1.2675_gpu_profile_13616.csv,321236,321.236,253.44063116370808,0.03346208333333333,1.2675,75,1530,128,seg,128,245.55916666666667,46.0,0.03242148372395834,0.016900000000000002
seg_128_1530_149_128_75_1.2677_gpu_profile_13616.csv,321243,321.243,253.40616865188923,0.0334628125,1.2677,75,1530,128,seg,128,245.69849999999997,46.0,0.032444998796875,0.016902666666666667
seg_128_1530_150_128_75_1.2682_gpu_profile_13616.csv,320630,320.63,252.8228985964359,0.03339895833333333,1.2682,75,1530,128,seg,128,245.261,46.0,0.03240000002083333,0.016909333333333332
seg_128_1530_151_128_75_1.2687_gpu_profile_13616.csv,321034,321.034,253.04169622448177,0.033441041666666664,1.2687,75,1530,128,seg,128,245.92316666666667,46.0,0.032500283494791664,0.016916
seg_128_1530_152_128_75_1.2692_gpu_profile_13616.csv,320591,320.591,252.59297195083516,0.033394895833333334,1.2692,75,1530,128,seg,128,245.9555,46.0,0.03251736672916667,0.01692266666666667
seg_128_1530_153_128_75_1.2693_gpu_profile_13616.csv,321248,321.248,253.09067990230832,0.03346333333333333,1.2693,75,1530,128,seg,128,246.6005,46.0,0.032605209859375005,0.016924
seg_128_1530_154_128_75_1.2701_gpu_profile_13616.csv,321246,321.246,252.9296905755452,0.033463124999999996,1.2701,75,1530,128,seg,128,247.424,46.0,0.032734710666666667,0.016934666666666667
seg_128_1530_155_128_75_1.2704_gpu_profile_13616.csv,321867,321.867,253.35878463476072,0.033527812500000004,1.2704,75,1530,128,seg,128,247.64659999999998,46.0,0.032771900066666665,0.016938666666666668
seg_128_1530_156_128_75_1.2709_gpu_profile_13616.csv,321907,321.907,253.29058147769297,0.03353197916666666,1.2709,75,1530,128,seg,128,247.6145,46.0,0.03278054875520833,0.016945333333333333
seg_128_1530_157_128_75_1.2712_gpu_profile_13616.csv,322175,322.175,253.44162995594712,0.03355989583333333,1.2712,75,1530,128,seg,128,248.21766666666667,46.0,0.03286815602777778,0.016949333333333334
seg_128_1530_158_128_75_1.2714_gpu_profile_13616.csv,322505,322.505,253.66131823187035,0.033594270833333335,1.2714,75,1530,128,seg,128,248.341,46.0,0.0328896611875,0.016952000000000002
seg_128_1530_159_128_75_1.2719_gpu_profile_13616.csv,322699,322.699,253.71412846921928,0.03361447916666667,1.2719,75,1530,128,seg,128,248.45433333333335,46.0,0.03291761110069445,0.016958666666666667
seg_128_1530_260_256_75_1.3819_gpu_profile_13616.csv,342868,342.868,248.11346696577178,0.035715416666666666,1.3819,75,1530,128,seg,256,,,,0.018425333333333332
seg_128_1530_261_256_75_1.3834_gpu_profile_13616.csv,343725,343.725,248.46392944918318,0.0358046875,1.3834,75,1530,128,seg,256,,,,0.018445333333333334
seg_128_1530_262_256_75_1.3832_gpu_profile_13616.csv,343991,343.991,248.69216310005783,0.03583239583333333,1.3832,75,1530,128,seg,256,,,,0.018442666666666666
seg_128_1530_263_256_75_1.3841_gpu_profile_13616.csv,319721,319.721,230.99559280398813,0.03330427083333334,1.3841,75,1530,128,seg,256,,,,0.018454666666666668
seg_128_1530_264_256_75_1.3857_gpu_profile_13616.csv,344028,344.028,248.27018835245727,0.03583625,1.3857,75,1530,128,seg,256,,,,0.018476
seg_128_1530_265_256_75_1.3863_gpu_profile_13616.csv,344322,344.322,248.37481064704608,0.035866875,1.3863,75,1530,128,seg,256,,,,0.018484
seg_128_1530_266_256_75_1.3861_gpu_profile_13616.csv,344209,344.209,248.32912488276457,0.035855104166666665,1.3861,75,1530,128,seg,256,,,,0.018481333333333336
seg_128_1530_267_256_75_1.3863_gpu_profile_13616.csv,319870,319.87,230.73649282262136,0.03331979166666667,1.3863,75,1530,128,seg,256,,,,0.018484
seg_128_1530_268_256_75_1.3879_gpu_profile_13616.csv,344428,344.428,248.16485337560346,0.03587791666666667,1.3879,75,1530,128,seg,256,,,,0.018505333333333332
seg_128_1530_269_256_75_1.3882_gpu_profile_13616.csv,344072,344.072,247.85477596888055,0.035840833333333336,1.3882,75,1530,128,seg,256,,,,0.018509333333333336
seg_128_1530_270_256_75_1.3879_gpu_profile_13616.csv,344635,344.635,248.3139995676922,0.035899479166666665,1.3879,75,1530,128,seg,256,,,,0.018505333333333332
seg_128_1530_271_256_75_1.388_gpu_profile_13616.csv,344511,344.511,248.206772334294,0.035886562500000004,1.388,75,1530,128,seg,256,,,,0.018506666666666664
seg_128_1530_272_256_75_1.3893_gpu_profile_13616.csv,344570,344.57,248.01698697185634,0.035892708333333335,1.3893,75,1530,128,seg,256,246.60850000000002,45.833333333333336,0.035688873859375005,0.018524
seg_128_1530_273_256_75_1.3897_gpu_profile_13616.csv,344450,344.45,247.85925019788445,0.03588020833333333,1.3897,75,1530,128,seg,256,246.59533333333334,45.833333333333336,0.03569724320138889,0.01852933333333333
seg_128_1530_274_256_75_1.3892_gpu_profile_13616.csv,344787,344.787,248.19104520587388,0.0359153125,1.3892,75,1530,128,seg,256,246.63783333333333,46.0,0.03569054979861111,0.018522666666666666
seg_128_1530_275_256_75_1.3897_gpu_profile_13616.csv,345378,345.378,248.52702022019142,0.035976875,1.3897,75,1530,128,seg,256,243.1755714285714,45.857142857142854,0.035202197043154755,0.01852933333333333
seg_128_1530_276_256_75_1.3913_gpu_profile_13616.csv,345416,345.416,248.26852583914325,0.03598083333333333,1.3913,75,1530,128,seg,256,246.52116666666666,45.833333333333336,0.03572759366493055,0.018550666666666667
seg_128_1530_277_256_75_1.3919_gpu_profile_13616.csv,344931,344.931,247.81306128313815,0.0359303125,1.3919,75,1530,128,seg,256,246.01000000000002,45.833333333333336,0.035668887395833335,0.018558666666666664
seg_128_1530_278_256_75_1.3915_gpu_profile_13616.csv,344864,344.864,247.83614804168164,0.03592333333333333,1.3915,75,1530,128,seg,256,244.57833333333335,46.0,0.03545111987847222,0.01855333333333333
seg_128_1530_279_256_75_1.3919_gpu_profile_13616.csv,345343,345.343,248.1090595588764,0.03597322916666667,1.3919,75,1530,128,seg,256,247.1195,45.833333333333336,0.03582975333854166,0.018558666666666664
seg_128_1530_280_256_75_1.3933_gpu_profile_13616.csv,344739,344.739,247.42625421660804,0.0359103125,1.3933,75,1530,128,seg,256,245.11316666666667,45.833333333333336,0.035574601574652774,0.018577333333333335
seg_128_1530_281_256_75_1.3943_gpu_profile_13616.csv,344643,344.643,247.17994692677325,0.035900312499999996,1.3943,75,1530,128,seg,256,245.3796666666667,45.833333333333336,0.0356388405451389,0.01859066666666667
seg_128_1530_282_256_75_1.3937_gpu_profile_13616.csv,344834,344.834,247.42340532395784,0.035920208333333335,1.3937,75,1530,128,seg,256,247.19416666666666,46.0,0.03588692813368056,0.018582666666666667
