cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
NONE,16,2430,1024,Qwen/Qwen3-8B_prefill-mlp,0,2,2220,3483475,196608,5.9357,12,599.9655333333334,3561.2154162066668,100.0,28.766666666666666,62.4
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1024,0,2422,3448099,19200,9.3023,1200,371.05388636363637,3451.654567120455,100.0,89.0,52.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1024,1,2422,3413069,19200,9.3024,1200,371.2092727272727,3453.137138618182,100.0,89.0,52.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1024,2,2422,3451474,19200,9.3023,1200,371.48915909090914,3455.7036046113644,100.0,89.0,52.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1025,0,2422,3451414,19200,9.3022,1200,371.4357111111111,3455.1692718977774,100.0,89.0,52.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1025,1,2422,3417036,19200,9.3024,1200,371.7139111111112,3457.831486720001,100.0,89.0,52.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1025,2,2422,3455695,19200,9.3023,1200,371.82936363636367,3458.868289354546,100.0,89.0,52.97727272727273
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1026,0,2422,3418508,19200,9.3024,1200,371.8011590909091,3458.643102327273,100.0,89.0,53.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1026,1,2422,3419708,19200,9.3024,1200,372.0351818181818,3460.8200753454544,100.0,89.0,53.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1026,2,2422,3456596,19200,9.3024,1200,372.0624,3461.0732697600006,100.0,89.0,53.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1027,0,2422,3459278,19200,9.3022,1200,372.2364772727273,3462.6181588863637,100.0,89.0,53.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1027,1,2422,3423239,19200,9.3024,1200,372.29922727272725,3463.276331781818,100.0,89.0,53.0
FULL,16,2430,1024,Qwen/Qwen3-8B_decoding-mlp,1027,2,2422,3422476,19200,9.3023,1200,372.4228409090909,3464.3889929886363,100.0,89.0,53.0
NONE,16,2130,1024,Qwen/Qwen3-8B_prefill-mlp,0,0,2130,2791446,163840,5.0912,10,560.0430384615386,2851.291117415385,100.0,28.0,63.26923076923077
NONE,16,2130,1024,Qwen/Qwen3-8B_prefill-mlp,0,1,2130,2805462,163840,5.0908,10,561.2542,2857.2328813599997,100.0,28.0,64.92
NONE,16,2130,1024,Qwen/Qwen3-8B_prefill-mlp,0,2,2130,2814694,163840,5.0908,10,564.3892,2873.1925393599995,100.0,28.0,65.96
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1024,0,2130,2602935,16816,8.2333,1051,317.3999,2613.24859667,100.0,88.0,54.05
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1024,1,2130,2590144,16816,8.2336,1051,315.7935384615384,2600.117678276922,100.0,88.0,52.17948717948718
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1024,2,2130,2579703,16816,8.2338,1051,314.714275,2591.294397495,100.0,88.0,51.0
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1025,0,2130,2570460,16816,8.2341,1051,313.5497692307693,2581.8001548230773,100.0,88.0,50.0
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1025,1,2130,2533888,16816,8.2339,1051,312.8739230769231,2576.172595223077,100.0,88.0,49.8974358974359
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1025,2,2130,2560391,16816,8.234,1051,312.409225,2572.37755865,100.0,88.0,49.0
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1026,0,2130,2558126,16816,8.2341,1051,312.3753846153846,2572.130154461538,100.0,88.0,49.0
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1026,1,2130,2527488,16816,8.2341,1051,312.1724358974359,2570.459054423077,100.0,88.0,48.30769230769231
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1026,2,2130,2555840,16816,8.2341,1051,311.86597500000005,2567.9356247475002,100.0,88.0,48.0
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1027,0,2130,2524664,16816,8.234,1051,311.82843589743595,2567.5953411794876,100.0,88.0,48.0
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1027,1,2130,2553573,16816,8.2342,1051,311.612275,2565.877794805,100.0,88.0,48.0
FULL,16,2130,1024,Qwen/Qwen3-8B_decoding-mlp,1027,2,2130,2551933,16816,8.2342,1051,311.5294871794872,2565.196103333333,100.0,88.0,48.0
NONE,16,1830,1024,Qwen/Qwen3-8B_prefill-mlp,0,0,1830,2321809,147456,5.258,9,439.2510769230769,2309.5821624615382,100.0,24.0,55.76923076923077
NONE,16,1830,1024,Qwen/Qwen3-8B_prefill-mlp,0,1,1830,2287773,147456,5.2579,9,440.48603846153856,2316.0315416269236,100.0,24.384615384615383,56.92307692307692
NONE,16,1830,1024,Qwen/Qwen3-8B_prefill-mlp,0,2,1830,2292052,147456,5.2579,9,441.20349999999996,2319.80388265,100.0,24.5,57.84615384615385
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1024,0,1830,2041438,14448,7.323,903,279.6465714285714,2047.8518425714285,100.0,86.0,48.885714285714286
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1024,1,1830,2007654,14448,7.3228,903,278.8816571428571,2042.1945989257138,100.0,86.0,47.714285714285715
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1024,2,1830,2030652,14448,7.3232,903,278.3399444444445,2038.3390811555557,100.0,86.0,47.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1025,0,1830,2025483,14448,7.3227,903,277.64685714285713,2033.1246408,100.0,86.0,46.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1025,1,1830,2022474,14448,7.323,903,277.2075428571428,2029.990836342857,100.0,86.0,46.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1025,2,1830,2020826,14448,7.3227,903,276.9143142857142,2027.7604492199996,100.0,86.0,45.2
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1026,0,1830,2018468,14448,7.3228,903,276.70402857142864,2026.2482604228576,100.0,86.0,45.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1026,1,1830,2101453,14448,7.3222,903,287.9590857142857,2108.494017417143,100.0,86.0,45.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1026,2,1830,2100973,14448,7.3223,903,287.9722285714285,2108.619049268571,100.0,86.0,45.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1027,0,1830,2100887,14448,7.3223,903,287.9912857142857,2108.758591385714,100.0,86.0,45.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1027,1,1830,2100211,14448,7.3223,903,287.95034285714286,2108.4587955028574,100.0,86.0,45.0
FULL,16,1830,1024,Qwen/Qwen3-8B_decoding-mlp,1027,2,1830,2100089,14448,7.3224,903,287.86634285714285,2107.872508937143,100.0,86.0,45.0
NONE,16,1530,1024,Qwen/Qwen3-8B_prefill-mlp,0,0,1530,1545978,114688,4.8397,7,322.78450000000004,1562.18014465,100.0,21.0,49.125
