cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count
FULL,,16,16,2.6412,14,26,,,,,1773203883.048071,328.9,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883039095,0,,0,0,25693404633,,8206,llama,all,60
FULL,,16,16,2.6412,15,26,,,,,1773203883.1571422,328.9,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883149963,0,,0,0,25693437501,,8206,llama,all,60
FULL,,16,16,2.6412,16,26,,,,,1773203883.2700186,328.945,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883258696,0,,0,0,25693470392,,8206,llama,all,60
FULL,,16,16,2.6412,17,26,,,,,1773203883.3786123,328.989,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883371855,0,,0,0,25693503291,,8206,llama,all,60
FULL,,16,16,2.6412,18,26,,,,,1773203883.4880164,328.967,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883480220,0,,0,0,25693536157,,8206,llama,all,60
FULL,,16,16,2.6412,19,26,,,,,1773203883.596873,328.989,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883589693,0,,0,0,25693601937,,8206,llama,all,60
FULL,,16,16,2.6412,20,26,,,,,1773203883.708284,329.065,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883698670,0,,0,0,25693634829,,8206,llama,all,60
FULL,,16,16,2.6412,21,26,,,,,1773203883.8166566,328.989,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883809968,0,,0,0,25693667686,,8206,llama,all,60
FULL,,16,16,2.6412,22,26,,,,,1773203883.9278433,329.011,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203883918243,0,,0,0,25693700584,,8206,llama,all,60
FULL,,16,16,2.6412,23,26,,,,,1773203884.0363955,329.011,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884029490,0,,0,0,25693733451,,8206,llama,all,60
FULL,,16,16,2.6412,24,26,,,,,1773203884.1475186,329.055,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884138131,0,,0,0,25693766354,,8206,llama,all,60
FULL,,16,16,2.6412,25,26,,,,,1773203884.2562497,329.077,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884249039,0,,0,0,25693799242,,8206,llama,all,60
FULL,,16,16,2.6412,26,26,,,,,1773203884.286623,329.055,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884280556,0,,0,0,25693799242,,8206,llama,all,60
FULL,,16,16,2.6414,1,26,,,,,1773203884.291856,329.055,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884289071,0,,0,0,25693799242,,8207,llama,all,60
FULL,,16,16,2.6414,2,26,,,,,1773203884.367465,329.055,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884357893,0,,0,0,25693830941,,8207,llama,all,60
FULL,,16,16,2.6414,3,26,,,,,1773203884.4761112,321.848,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884469047,0,,0,0,25693863123,,8207,llama,all,60
FULL,,16,16,2.6414,4,26,,,,,1773203884.587592,321.738,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884577632,0,,0,0,25693896034,,8207,llama,all,60
FULL,,16,16,2.6414,5,26,,,,,1773203884.6964607,321.716,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884689130,0,,0,0,25693961777,,8207,llama,all,60
FULL,,16,16,2.6414,6,26,,,,,1773203884.8072999,321.1,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884798194,0,,0,0,25693994589,,8207,llama,all,60
FULL,,16,16,2.6414,7,26,,,,,1773203884.91574,321.847,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203884908992,0,,0,0,25694027486,,8207,llama,all,60
FULL,,16,16,2.6414,8,26,,,,,1773203885.0274243,321.692,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885017406,0,,0,0,25694060333,,8207,llama,all,60
FULL,,16,16,2.6414,9,26,,,,,1773203885.1366084,321.673,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885129165,0,,0,0,25694093242,,8207,llama,all,60
FULL,,16,16,2.6414,10,26,,,,,1773203885.2475111,321.718,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885238418,0,,0,0,25694126114,,8207,llama,all,60
FULL,,16,16,2.6414,11,26,,,,,1773203885.35586,321.676,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885348888,0,,0,0,25694158975,,8207,llama,all,60
FULL,,16,16,2.6414,12,26,,,,,1773203885.4672403,321.609,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885457434,0,,0,0,25694191826,,8207,llama,all,60
FULL,,16,16,2.6414,13,26,,,,,1773203885.5758085,328.926,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885568874,0,,0,0,25694224703,,8207,llama,all,60
FULL,,16,16,2.6414,14,26,,,,,1773203885.687047,328.97,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885677483,0,,0,0,25694257582,,8207,llama,all,60
FULL,,16,16,2.6414,15,26,,,,,1773203885.7962167,328.97,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885788825,0,,0,0,25694323333,,8207,llama,all,60
FULL,,16,16,2.6414,16,26,,,,,1773203885.907548,328.924,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203885897848,0,,0,0,25694356188,,8207,llama,all,60
FULL,,16,16,2.6414,17,26,,,,,1773203886.0161052,328.97,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886009081,0,,0,0,25694389084,,8207,llama,all,60
FULL,,16,16,2.6414,18,26,,,,,1773203886.12721,328.969,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886117743,0,,0,0,25694421942,,8207,llama,all,60
FULL,,16,16,2.6414,19,26,,,,,1773203886.2361608,328.988,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886228992,0,,0,0,25694454842,,8207,llama,all,60
FULL,,16,16,2.6414,20,26,,,,,1773203886.346892,328.968,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886337656,0,,0,0,25694487695,,8207,llama,all,60
FULL,,16,16,2.6414,21,26,,,,,1773203886.4556508,328.988,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886448686,0,,0,0,25694520574,,8207,llama,all,60
FULL,,16,16,2.6414,22,26,,,,,1773203886.5672076,328.988,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886557362,0,,0,0,25694553433,,8207,llama,all,60
FULL,,16,16,2.6414,23,26,,,,,1773203886.6764908,328.967,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886668703,0,,0,0,25694586334,,8207,llama,all,60
FULL,,16,16,2.6414,24,26,,,,,1773203886.7869074,328.989,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886778142,0,,0,0,25694619239,,8207,llama,all,60
FULL,,16,16,2.6414,25,26,,,,,1773203886.8958342,328.97,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886888675,0,,0,0,25694685002,,8207,llama,all,60
FULL,,16,16,2.6414,26,26,,,,,1773203886.9368625,328.97,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886934014,0,,0,0,25694685002,,8207,llama,all,60
FULL,,16,16,2.6415,1,26,,,,,1773203886.9455452,328.97,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886939848,0,,0,0,25694685002,,8208,llama,all,60
FULL,,16,16,2.6415,2,26,,,,,1773203887.0066965,328.925,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203886997514,0,,0,0,25694715846,,8208,llama,all,60
FULL,,16,16,2.6415,3,26,,,,,1773203887.1150968,328.712,73,2520,2520,9001,45402.0625,46068.0,89,100,16216313678944,1773203887108279,0,,0,0,25694748654,,8208,llama,all,60
FULL,,16,16,2.6415,4,26,,,,,1773203887.2268298,328.867,73,2520,2520,9001,45402.0625,46068.0,89,100,16216313678944,1773203887216893,0,,0,0,25694781550,,8208,llama,all,60
FULL,,16,16,2.6415,5,26,,,,,1773203887.3350928,328.734,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203887328533,0,,0,0,25694814419,,8208,llama,all,60
FULL,,16,16,2.6415,6,26,,,,,1773203887.4463718,328.732,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203887436870,0,,0,0,25694847306,,8208,llama,all,60
FULL,,16,16,2.6415,7,26,,,,,1773203887.5548973,328.776,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203887548113,0,,0,0,25694880170,,8208,llama,all,60
FULL,,16,16,2.6415,8,26,,,,,1773203887.6663713,328.842,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203887656502,0,,0,0,25694913065,,8208,llama,all,60
FULL,,16,16,2.6415,9,26,,,,,1773203887.775144,328.734,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203887767994,0,,0,0,25694945923,,8208,llama,all,60
FULL,,16,16,2.6415,10,26,,,,,1773203887.8864598,328.8,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203887876940,0,,0,0,25694978812,,8208,llama,all,60
FULL,,16,16,2.6415,11,26,,,,,1773203887.9975154,328.775,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203887989180,0,,0,0,25695044649,,8208,llama,all,60
FULL,,16,16,2.6415,12,26,,,,,1773203888.1069648,328.711,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888099539,0,,0,0,25695077483,,8208,llama,all,60
FULL,,16,16,2.6415,13,26,,,,,1773203888.2155445,328.948,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888208769,0,,0,0,25695110370,,8208,llama,all,60
FULL,,16,16,2.6415,14,26,,,,,1773203888.3267295,328.947,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888317419,0,,0,0,25695143253,,8208,llama,all,60
FULL,,16,16,2.6415,15,26,,,,,1773203888.435815,328.948,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888428317,0,,0,0,25695176123,,8208,llama,all,60
FULL,,16,16,2.6415,16,26,,,,,1773203888.546237,329.014,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888537660,0,,0,0,25695209078,,8208,llama,all,60
FULL,,16,16,2.6415,17,26,,,,,1773203888.6547775,329.014,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888647941,0,,0,0,25695241900,,8208,llama,all,60
FULL,,16,16,2.6415,18,26,,,,,1773203888.7661066,329.014,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888756450,0,,0,0,25695274774,,8208,llama,all,60
FULL,,16,16,2.6415,19,26,,,,,1773203888.8748853,329.034,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888867791,0,,0,0,25695307668,,8208,llama,all,60
FULL,,16,16,2.6415,20,26,,,,,1773203888.986086,328.992,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203888976493,0,,0,0,25695340562,,8208,llama,all,60
FULL,,16,16,2.6415,21,26,,,,,1773203889.095163,328.995,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889087699,0,,0,0,25695406376,,8208,llama,all,60
FULL,,16,16,2.6415,22,26,,,,,1773203889.2062137,328.997,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889196858,0,,0,0,25695439240,,8208,llama,all,60
FULL,,16,16,2.6415,23,26,,,,,1773203889.3149278,329.036,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889307886,0,,0,0,25695472128,,8208,llama,all,60
FULL,,16,16,2.6415,24,26,,,,,1773203889.4261549,329.037,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889416617,0,,0,0,25695505027,,8208,llama,all,60
FULL,,16,16,2.6415,25,26,,,,,1773203889.5346215,329.059,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889527909,0,,0,0,25695537894,,8208,llama,all,60
FULL,,16,16,2.6415,26,26,,,,,1773203889.5908313,329.037,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889587750,0,,0,0,25695537894,,8208,llama,all,60
FULL,,16,16,2.6418,1,26,,,,,1773203889.5959818,329.037,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889593168,0,,0,0,25695570304,,8209,llama,all,60
FULL,,16,16,2.6418,2,26,,,,,1773203889.6459856,329.037,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889636111,0,,0,0,25695570304,,8209,llama,all,60
FULL,,16,16,2.6418,3,26,,,,,1773203889.7545629,324.759,72,2520,2520,9001,45402.0625,46068.0,92,100,16216313678944,1773203889747623,0,,0,0,25695602426,,8209,llama,all,60
FULL,,16,16,2.6418,4,26,,,,,1773203889.8656285,324.737,73,2520,2520,9001,45402.0625,46068.0,92,100,16216313678944,1773203889856270,0,,0,0,25695635301,,8209,llama,all,60
FULL,,16,16,2.6418,5,26,,,,,1773203889.9747624,324.825,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203889967210,0,,0,0,25695668191,,8209,llama,all,60
FULL,,16,16,2.6418,6,26,,,,,1773203890.0855842,324.778,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890076266,0,,0,0,25695701040,,8209,llama,all,60
FULL,,16,16,2.6418,7,26,,,,,1773203890.1948667,324.841,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890187274,0,,0,0,25695766867,,8209,llama,all,60
FULL,,16,16,2.6418,8,26,,,,,1773203890.3061845,324.315,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890296620,0,,0,0,25695799709,,8209,llama,all,60
FULL,,16,16,2.6418,9,26,,,,,1773203890.4147894,324.752,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890407993,0,,0,0,25695832632,,8209,llama,all,60
FULL,,16,16,2.6418,10,26,,,,,1773203890.526151,324.774,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890516462,0,,0,0,25695865483,,8209,llama,all,60
FULL,,16,16,2.6418,11,26,,,,,1773203890.6344664,324.862,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890627641,0,,0,0,25695898389,,8209,llama,all,60
FULL,,16,16,2.6418,12,26,,,,,1773203890.7453969,324.751,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890736241,0,,0,0,25695931281,,8209,llama,all,60
FULL,,16,16,2.6418,13,26,,,,,1773203890.8537881,329.029,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890846983,0,,0,0,25695964200,,8209,llama,all,60
FULL,,16,16,2.6418,14,26,,,,,1773203890.9653854,329.051,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203890955364,0,,0,0,25695997081,,8209,llama,all,60
FULL,,16,16,2.6418,15,26,,,,,1773203891.0739138,329.095,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891067036,0,,0,0,25696030005,,8209,llama,all,60
FULL,,16,16,2.6418,16,26,,,,,1773203891.1852162,329.073,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891175722,0,,0,0,25696062876,,8209,llama,all,60
FULL,,16,16,2.6418,17,26,,,,,1773203891.294484,329.074,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891287184,0,,0,0,25696128713,,8209,llama,all,60
FULL,,16,16,2.6418,18,26,,,,,1773203891.4052007,329.088,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891396096,0,,0,0,25696161576,,8209,llama,all,60
FULL,,16,16,2.6418,19,26,,,,,1773203891.5138593,329.075,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891506942,0,,0,0,25696194476,,8209,llama,all,60
FULL,,16,16,2.6418,20,26,,,,,1773203891.625376,329.053,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891615380,0,,0,0,25696227378,,8209,llama,all,60
FULL,,16,16,2.6418,21,26,,,,,1773203891.7338762,329.075,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891726887,0,,0,0,25696260299,,8209,llama,all,60
FULL,,16,16,2.6418,22,26,,,,,1773203891.8450983,329.097,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891835577,0,,0,0,25696293182,,8209,llama,all,60
FULL,,16,16,2.6418,23,26,,,,,1773203891.9531658,329.119,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203891946512,0,,0,0,25696326088,,8209,llama,all,60
FULL,,16,16,2.6418,24,26,,,,,1773203892.064985,329.097,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892054924,0,,0,0,25696358984,,8209,llama,all,60
FULL,,16,16,2.6418,25,26,,,,,1773203892.1733062,329.119,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892166688,0,,0,0,25696391902,,8209,llama,all,60
FULL,,16,16,2.6418,26,26,,,,,1773203892.2440789,329.097,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892238673,0,,0,0,25696424780,,8209,llama,all,60
FULL,,16,16,2.6418,1,26,,,,,1773203892.249164,329.097,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892246408,0,,0,0,25696424780,,8210,llama,all,60
FULL,,16,16,2.6418,2,26,,,,,1773203892.2849104,329.097,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892274998,0,,0,0,25696424780,,8210,llama,all,60
FULL,,16,16,2.6418,3,26,,,,,1773203892.3940756,328.722,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892386698,0,,0,0,25696488868,,8210,llama,all,60
FULL,,16,16,2.6418,4,26,,,,,1773203892.5051596,328.798,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892495725,0,,0,0,25696521750,,8210,llama,all,60
FULL,,16,16,2.6418,5,26,,,,,1773203892.6137257,328.811,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892606976,0,,0,0,25696554632,,8210,llama,all,60
FULL,,16,16,2.6418,6,26,,,,,1773203892.7251654,328.745,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892715338,0,,0,0,25696587517,,8210,llama,all,60
FULL,,16,16,2.6418,7,26,,,,,1773203892.8343906,328.745,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892826719,0,,0,0,25696620412,,8210,llama,all,60
FULL,,16,16,2.6418,8,26,,,,,1773203892.944876,328.833,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203892936073,0,,0,0,25696653325,,8210,llama,all,60
FULL,,16,16,2.6418,9,26,,,,,1773203893.05389,328.701,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893046666,0,,0,0,25696686173,,8210,llama,all,60
FULL,,16,16,2.6418,10,26,,,,,1773203893.1647835,328.767,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893155545,0,,0,0,25696719131,,8210,llama,all,60
FULL,,16,16,2.6418,11,26,,,,,1773203893.2731686,328.701,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893266446,0,,0,0,25696751958,,8210,llama,all,60
FULL,,16,16,2.6418,12,26,,,,,1773203893.3846924,328.837,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893374857,0,,0,0,25696784857,,8210,llama,all,60
FULL,,16,16,2.6418,13,26,,,,,1773203893.4938543,328.77,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893486143,0,,0,0,25696850632,,8210,llama,all,60
FULL,,16,16,2.6418,14,26,,,,,1773203893.60488,329.096,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893595910,0,,0,0,25696883484,,8210,llama,all,60
FULL,,16,16,2.6418,15,26,,,,,1773203893.7133849,329.107,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893706565,0,,0,0,25696916372,,8210,llama,all,60
FULL,,16,16,2.6418,16,26,,,,,1773203893.824856,329.085,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893815193,0,,0,0,25696949250,,8210,llama,all,60
FULL,,16,16,2.6418,17,26,,,,,1773203893.934739,329.065,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203893926524,0,,0,0,25696982133,,8210,llama,all,60
FULL,,16,16,2.6418,18,26,,,,,1773203894.0447748,329.087,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894036584,0,,0,0,25697015013,,8210,llama,all,60
FULL,,16,16,2.6418,19,26,,,,,1773203894.153343,329.087,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894146487,0,,0,0,25697047893,,8210,llama,all,60
FULL,,16,16,2.6418,20,26,,,,,1773203894.2643695,329.065,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894254702,0,,0,0,25697080815,,8210,llama,all,60
FULL,,16,16,2.6418,21,26,,,,,1773203894.3727746,329.086,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894366059,0,,0,0,25697113693,,8210,llama,all,60
FULL,,16,16,2.6418,22,26,,,,,1773203894.484469,329.083,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894474246,0,,0,0,25697146613,,8210,llama,all,60
FULL,,16,16,2.6418,23,26,,,,,1773203894.5932813,329.064,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894586097,0,,0,0,25697212403,,8210,llama,all,60
FULL,,16,16,2.6418,24,26,,,,,1773203894.7046885,329.05,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894694971,0,,0,0,25697245287,,8210,llama,all,60
FULL,,16,16,2.6418,25,26,,,,,1773203894.813117,329.062,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894806438,0,,0,0,25697278153,,8210,llama,all,60
FULL,,16,16,2.6418,26,26,,,,,1773203894.8947318,329.021,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894891684,0,,0,0,25697311027,,8210,llama,all,60
FULL,,16,16,2.6420,1,26,,,,,1773203894.9035046,329.021,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894897124,0,,0,0,25697311027,,8211,llama,all,60
FULL,,16,16,2.6420,2,26,,,,,1773203894.9241855,329.021,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203894914616,0,,0,0,25697311027,,8211,llama,all,60
FULL,,16,16,2.6420,3,26,,,,,1773203895.032737,328.09,72,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203895025929,0,,0,0,25697342188,,8211,llama,all,60
FULL,,16,16,2.6420,4,26,,,,,1773203895.144039,328.004,73,2520,2520,9001,45402.0625,46068.0,98,100,16216313678944,1773203895134373,0,,0,0,25697375068,,8211,llama,all,60
FULL,,16,16,2.6420,5,26,,,,,1773203895.2533555,328.115,73,2520,2520,9001,45402.0625,46068.0,98,100,16216313678944,1773203895245843,0,,0,0,25697407975,,8211,llama,all,60
FULL,,16,16,2.6420,6,26,,,,,1773203895.3643272,328.026,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203895355341,0,,0,0,25697440862,,8211,llama,all,60
FULL,,16,16,2.6420,7,26,,,,,1773203895.4736476,327.983,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203895465994,0,,0,0,25697473779,,8211,llama,all,60
FULL,,16,16,2.6420,8,26,,,,,1773203895.584225,327.983,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203895575415,0,,0,0,25697506675,,8211,llama,all,60
FULL,,16,16,2.6420,9,26,,,,,1773203895.6931293,328.09,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203895685924,0,,0,0,25697572464,,8211,llama,all,60
FULL,,16,16,2.6420,10,26,,,,,1773203895.8042145,327.885,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203895794813,0,,0,0,25697605409,,8211,llama,all,60
FULL,,16,16,2.6420,11,26,,,,,1773203895.9134305,328.002,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203895906410,0,,0,0,25697638271,,8211,llama,all,60
FULL,,16,16,2.6420,12,26,,,,,1773203896.0242884,328.153,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896015143,0,,0,0,25697671180,,8211,llama,all,60
FULL,,16,16,2.6420,13,26,,,,,1773203896.1325421,328.997,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896126006,0,,0,0,25697704059,,8211,llama,all,60
FULL,,16,16,2.6420,14,26,,,,,1773203896.243711,329.038,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896234085,0,,0,0,25697736979,,8211,llama,all,60
FULL,,16,16,2.6420,15,26,,,,,1773203896.3523889,329.082,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896345420,0,,0,0,25697769869,,8211,llama,all,60
FULL,,16,16,2.6420,16,26,,,,,1773203896.463839,329.148,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896454003,0,,0,0,25697802757,,8211,llama,all,60
FULL,,16,16,2.6420,17,26,,,,,1773203896.5725317,329.126,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896565487,0,,0,0,25697835688,,8211,llama,all,60
FULL,,16,16,2.6420,18,26,,,,,1773203896.683857,329.148,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896674183,0,,0,0,25697868575,,8211,llama,all,60
FULL,,16,16,2.6420,19,26,,,,,1773203896.792974,329.192,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896785474,0,,0,0,25697934385,,8211,llama,all,60
FULL,,16,16,2.6420,20,26,,,,,1773203896.9041471,329.262,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203896894328,0,,0,0,25697967327,,8211,llama,all,60
FULL,,16,16,2.6420,21,26,,,,,1773203897.012904,329.277,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203897005821,0,,0,0,25698000210,,8211,llama,all,60
FULL,,16,16,2.6420,22,26,,,,,1773203897.1238728,329.252,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203897114821,0,,0,0,25698033139,,8211,llama,all,60
FULL,,16,16,2.6420,23,26,,,,,1773203897.2323394,329.296,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203897225564,0,,0,0,25698066047,,8211,llama,all,60
FULL,,16,16,2.6420,24,26,,,,,1773203897.3433268,329.253,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203897334067,0,,0,0,25698098946,,8211,llama,all,60
FULL,,16,16,2.6420,25,26,,,,,1773203897.4521494,329.275,73,2520,2520,9001,45402.0625,46068.0,100,100,16216313678944,1773203897445129,0,,0,0,25698131862,,8211,llama,all,60
