cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,257,1,1830,584582,9600,2.1708,150,278.5968181818182,604.777972909091,100.0,74.0,53.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,257,2,1830,611671,9600,2.1707,150,278.39691666666664,604.3161870083333,100.0,74.0,53.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,258,0,1830,584381,9600,2.1717,150,278.4912727272727,604.7994969818182,100.0,74.0,53.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,258,1,1830,583567,9600,2.1718,150,277.83,603.391194,100.0,74.0,53.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,258,2,1830,583163,9600,2.1718,150,277.981,603.7191358,100.0,74.0,52.18181818181818
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,259,0,1830,583516,9600,2.1725,150,278.0470909090909,604.0573049999999,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,259,1,1830,610514,9600,2.1725,150,277.86709090909096,603.6662550000001,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,259,2,1830,582906,9600,2.1726,150,277.6310909090909,603.181308109091,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,260,0,1830,582958,9600,2.1731,150,277.5929090909091,603.2371507454544,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,260,1,1830,582573,9600,2.1735,150,277.49199999999996,603.128862,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,260,2,1830,581925,9600,2.1735,150,277.5517272727273,603.2586792272729,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,261,0,1830,609775,9600,2.1742,150,277.40763636363636,603.1396829818182,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,261,1,1830,582496,9600,2.1738,150,277.46263636363636,603.1482789272727,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,261,2,1830,582233,9600,2.1739,150,277.34599999999995,602.9224694,100.0,74.0,52.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,262,0,1830,581874,9600,2.1749,150,277.2445454545454,602.9791619090909,100.0,74.0,51.45454545454545
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,262,1,1830,581487,9600,2.1747,150,277.068,602.5397796,100.0,74.0,51.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,262,2,1830,609008,9600,2.1746,150,277.44527272727277,603.3324900727273,100.0,74.0,51.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,263,0,1830,581772,9600,2.1753,150,277.06399999999996,602.6973191999999,100.0,74.0,51.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,263,1,1830,581917,9600,2.175,150,276.9753636363636,602.4214159090908,100.0,74.0,51.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,263,2,1830,581649,9600,2.1752,150,277.2069090909091,602.9804686545455,100.0,74.0,51.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,264,0,1830,581257,9600,2.1757,150,277.64681818181816,604.0761823181817,100.0,74.0,51.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,264,1,1830,581944,9600,2.1755,150,277.1212727272727,602.8773288181817,100.0,74.0,51.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,264,2,1830,608415,9600,2.1756,150,277.0976666666666,602.8536836,100.0,74.0,51.0
NONE,32,1830,256,Qwen/Qwen3-8B_prefill-all,0,0,1830,643426,32768,1.5594,4,428.55633333333327,668.2907461999998,100.0,25.0,58.111111111111114
NONE,32,1830,256,Qwen/Qwen3-8B_prefill-all,0,1,1830,645761,32768,1.5595,4,429.5955555555555,669.9542688888888,100.0,25.0,59.0
NONE,32,1830,256,Qwen/Qwen3-8B_prefill-all,0,2,1830,645157,32768,1.5594,4,431.16033333333337,672.3514238,100.0,25.0,59.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,256,0,1830,527325,4800,1.9725,150,277.5578,547.4827604999999,100.0,74.0,52.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,256,1,1830,554621,4800,1.9722,150,277.5297272727273,547.3441281272728,100.0,74.0,52.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,256,2,1830,553978,4800,1.9724,150,277.61745454545456,547.5726673454545,100.0,74.0,52.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,257,0,1830,526186,4800,1.9762,150,277.17629999999997,547.75580406,100.0,74.0,52.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,257,1,1830,526295,4800,1.976,150,277.1469000000001,547.6422744000001,100.0,74.0,52.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,257,2,1830,553254,4800,1.9761,150,276.9659090909092,547.3123329545456,100.0,74.0,52.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,258,0,1830,498305,4800,1.9769,150,276.8736,547.3514198400001,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,258,1,1830,525784,4800,1.9772,150,276.783,547.2553476,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,258,2,1830,552764,4800,1.9767,150,276.90630000000004,547.36068321,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,259,0,1830,552097,4800,1.9787,150,276.85963636363635,547.8221624727272,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,259,1,1830,524766,4800,1.9783,150,276.58129999999994,547.1607857899999,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,259,2,1830,525164,4800,1.978,150,276.5795999999999,547.0744487999998,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,260,0,1830,551975,4800,1.9798,150,276.45745454545454,547.3304685090909,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,260,1,1830,524850,4800,1.9797,150,276.1088,546.6125913599999,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,260,2,1830,524355,4800,1.9796,150,276.35839999999996,547.0790886399999,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,261,0,1830,524414,4800,1.9806,150,275.92954545454546,546.5060577272727,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,261,1,1830,524446,4800,1.9807,150,275.9053,546.48562771,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,261,2,1830,524459,4800,1.9809,150,276.1228,546.97165452,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,262,0,1830,551021,4800,1.9822,150,275.9621818181818,547.0122368,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,262,1,1830,496544,4800,1.9818,150,276.0851,547.14545118,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,262,2,1830,524070,4800,1.9819,150,275.8283,546.66410777,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,263,0,1830,550651,4800,1.9826,150,275.7100909090909,546.6228262363636,100.0,74.0,51.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,263,1,1830,523944,4800,1.9827,150,275.7969,546.82251363,100.0,74.0,50.1
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,263,2,1830,550505,4800,1.9825,150,275.87579999999997,546.9237734999999,100.0,74.0,50.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,264,0,1830,522792,4800,1.9836,150,275.67663636363636,546.8321758909091,100.0,74.0,50.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,264,1,1830,523579,4800,1.9831,150,275.5309,546.40532779,100.0,74.0,50.0
FULL,32,1830,256,Qwen/Qwen3-8B_decoding-all,264,2,1830,523467,4800,1.9835,150,275.6403,546.73253505,100.0,74.0,50.0
NONE,16,1830,256,Qwen/Qwen3-8B_prefill-all,0,0,1830,729456,36864,1.7977,9,402.8687,724.23706199,100.0,21.0,57.0
NONE,16,1830,256,Qwen/Qwen3-8B_prefill-all,0,1,1830,729645,36864,1.7975,9,405.0582,728.0921145000001,100.0,21.0,57.7
NONE,16,1830,256,Qwen/Qwen3-8B_prefill-all,0,2,1830,691651,36864,1.7975,9,406.70740000000006,731.0565515000002,100.0,21.0,58.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,256,0,1830,472261,2400,1.8318,150,261.942,479.8253556,100.0,76.0,51.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,256,1,1830,472270,2400,1.832,150,262.3852,480.6896864,100.0,76.0,50.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,256,2,1830,471996,2400,1.8321,150,262.0963,480.18663123,100.0,76.0,50.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,257,0,1830,471449,2400,1.8365,150,261.78099999999995,480.7608064999999,100.0,76.0,50.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,257,1,1830,471121,2400,1.8366,150,261.7169,480.66925854000004,100.0,76.0,50.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,257,2,1830,495531,2400,1.8365,150,261.4335,480.12262274999995,100.0,76.0,50.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,258,0,1830,470617,2400,1.837,150,261.54859999999996,480.4647781999999,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,258,1,1830,470517,2400,1.8369,150,261.52830000000006,480.4013342700001,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,258,2,1830,470398,2400,1.8368,150,261.108,479.6031744,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,259,0,1830,470242,2400,1.8373,150,261.13669999999996,479.7864589099999,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,259,1,1830,470018,2400,1.8373,150,261.1363,479.78572399,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,259,2,1830,469753,2400,1.8372,150,260.97940000000006,479.4713536800001,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,260,0,1830,495542,2400,1.8375,150,261.10630000000003,479.78282625,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,260,1,1830,469814,2400,1.8375,150,260.9182,479.4371925,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,260,2,1830,469482,2400,1.8375,150,260.8557,479.32234875,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,261,0,1830,469572,2400,1.838,150,260.9026,479.53897880000005,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,261,1,1830,469390,2400,1.838,150,260.7505,479.259419,100.0,76.0,49.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,261,2,1830,469260,2400,1.838,150,260.59959999999995,478.98206479999993,100.0,76.0,48.2
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,262,0,1830,468974,2400,1.8388,150,260.55069999999995,479.10062715999993,100.0,76.0,48.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,262,1,1830,494376,2400,1.839,150,260.3973,478.8706346999999,100.0,76.0,48.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,262,2,1830,468846,2400,1.8387,150,260.41549999999995,478.8259798499999,100.0,76.0,48.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,263,0,1830,468653,2400,1.8393,150,260.43240000000003,479.01331332000007,100.0,76.0,48.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,263,1,1830,468717,2400,1.8394,150,260.1943,478.60139541999996,100.0,76.0,48.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,263,2,1830,468610,2400,1.8395,150,260.3974,479.0010173,100.0,76.0,48.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,264,0,1830,468430,2400,1.8394,150,260.23550000000006,478.67717870000007,100.0,76.0,48.0
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,264,1,1830,468538,2400,1.8393,150,260.2236,478.62926747999995,100.0,76.0,48.0
