exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
seg_13_2520_1042_1024_100_2.2876_gpu_profile_11120.csv,719985,719.985,314.73378212974296,0.5538346153846154,2.2876,100,2520,13,seg,1024,327.7837777777778,75.0,0.5767985923418804,0.022875999999999997
seg_13_2520_1043_1024_100_2.2877_gpu_profile_11120.csv,751562,751.562,328.5229706692311,0.5781246153846153,2.2877,100,2520,13,seg,1024,327.66844444444445,75.0,0.5766208464273505,0.022877
seg_13_2520_1044_1024_100_2.2881_gpu_profile_11120.csv,752653,752.653,328.942353918098,0.5789638461538462,2.2881,100,2520,13,seg,1024,327.59166666666664,75.0,0.5765865326923076,0.022881
seg_13_2520_1045_1024_100_2.288_gpu_profile_11120.csv,752450,752.45,328.86800699300704,0.5788076923076924,2.288,100,2520,13,seg,1024,327.10450000000003,75.0,0.57570392,0.022879999999999998
seg_13_2520_1046_1024_100_2.2886_gpu_profile_11120.csv,752388,752.388,328.75469719479156,0.57876,2.2886,100,2520,13,seg,1024,327.7266666666667,75.0,0.576950191794872,0.022886000000000004
seg_13_2520_1047_1024_100_2.2886_gpu_profile_11120.csv,751785,751.785,328.4912173381106,0.5782961538461538,2.2886,100,2520,13,seg,1024,327.7366666666666,75.0,0.5769677964102564,0.022886000000000004
seg_13_2520_1048_1024_100_2.2891_gpu_profile_11120.csv,752881,752.881,328.8982569568826,0.5791392307692308,2.2891,100,2520,13,seg,1024,327.55533333333335,75.0,0.5767745488717949,0.022890999999999998
seg_13_2520_1049_1024_100_2.2891_gpu_profile_11120.csv,752294,752.294,328.64182429775894,0.5786876923076923,2.2891,100,2520,13,seg,1024,327.7551111111111,75.0,0.5771263268034187,0.022890999999999998
seg_13_2520_1050_1024_100_2.2895_gpu_profile_11120.csv,752648,752.648,328.73902598820706,0.57896,2.2895,100,2520,13,seg,1024,327.74233333333336,75.0,0.5772046708974359,0.022895
seg_13_2520_1051_1024_100_2.2896_gpu_profile_11120.csv,752244,752.244,328.5482180293501,0.5786492307692308,2.2896,100,2520,13,seg,1024,327.61888888888893,75.0,0.5770124676923079,0.022896
seg_13_2520_1052_1024_100_2.29_gpu_profile_11120.csv,752823,752.823,328.7436681222707,0.5790946153846154,2.29,100,2520,13,seg,1024,327.78,75.0,0.5773970769230768,0.0229
seg_13_2520_1053_1024_100_2.2899_gpu_profile_11120.csv,752456,752.456,328.59775536049614,0.5788123076923077,2.2899,100,2520,13,seg,1024,327.7098888888889,75.0,0.577248365051282,0.022899
seg_13_2520_1054_1024_100_2.2904_gpu_profile_11120.csv,751528,751.528,328.1208522528816,0.5780984615384616,2.2904,100,2520,13,seg,1024,327.65599999999995,75.0,0.5772794633846153,0.022904
seg_13_2520_1055_1024_100_2.2906_gpu_profile_11120.csv,751857,751.857,328.23583340609446,0.5783515384615384,2.2906,100,2520,13,seg,1024,327.65,75.0,0.5773193,0.022906
seg_13_2520_130_128_100_2.0768_gpu_profile_11120.csv,685433,685.433,330.04285439137135,0.5272561538461539,2.0768,100,2520,13,seg,128,,,,0.020768
seg_13_2520_131_128_100_2.0777_gpu_profile_11120.csv,685758,685.758,330.0563122683737,0.5275061538461538,2.0777,100,2520,13,seg,128,,,,0.020777
seg_13_2520_132_128_100_2.078_gpu_profile_11120.csv,685681,685.681,329.97160731472576,0.5274469230769231,2.078,100,2520,13,seg,128,,,,0.02078
seg_13_2520_133_128_100_2.0782_gpu_profile_11120.csv,685226,685.226,329.7209123279762,0.5270969230769231,2.0782,100,2520,13,seg,128,,,,0.020782
