cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,32,2,2422,669264,9600,2.0535,1200,334.49836363636365,686.8923897272728,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,33,0,2422,669360,9600,2.0535,1200,334.71354545454545,687.3342655909091,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,33,1,2422,701936,9600,2.0533,1200,334.9030909090909,687.6565165636364,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,33,2,2422,669390,9600,2.0534,1200,334.92063636363633,687.7260347090908,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,34,0,2422,669035,9600,2.0532,1200,334.5593636363637,686.9172854181819,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,34,1,2422,668884,9600,2.0531,1200,334.8303636363637,687.4402195818184,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,34,2,2422,669015,9600,2.053,1200,334.9805454545454,687.7150598181817,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,35,0,2422,635948,9600,2.0533,1200,334.8037272727273,687.452493209091,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,35,1,2422,668612,9600,2.0531,1200,334.88036363636365,687.5428745818183,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,35,2,2422,702409,9600,2.0531,1200,334.56136363636364,686.8879356818182,100.0,79.0,48.0
PIECEWISE,8,330,32,Qwen/Qwen3-1.7B_prefill-attn,0,0,330,175060,41472,2.1264,162,83.7380909090909,178.06067650909088,100.0,4.0,31.0
PIECEWISE,8,330,32,Qwen/Qwen3-1.7B_prefill-attn,0,1,330,173672,41472,2.1317,162,82.95709090909091,176.83963069090908,100.0,4.0,31.0
PIECEWISE,8,330,32,Qwen/Qwen3-1.7B_prefill-attn,0,2,330,173947,41472,2.1322,162,82.99845454545455,176.9693047818182,100.0,4.0,31.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,32,0,330,161396,2592,2.3714,324,70.45461538461538,167.0760749230769,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,32,1,330,168184,2592,2.3701,324,70.183,166.3407283,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,32,2,330,161230,2592,2.3707,324,70.13283333333334,166.26390798333333,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,33,0,330,161439,2592,2.3682,324,70.21624999999999,166.28612324999997,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,33,1,330,168103,2592,2.3736,324,70.24384615384615,166.73079323076922,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,33,2,330,161192,2592,2.3742,324,70.34775,167.01962805000002,100.0,7.0,30.0
